swen	PG.Masc.Akk.Sg.st	swen	swër
.	$_	.	.
	
er	PPER.Masc.Nom.Sg.3	er	ër
lie'z	VVFIN.Ind.Past.Sg.3	liez	lâzen
darumbe	PAVD|PAVAP	dâr|umbe	dâr|umbe
,	$_	,	,
er	PPER.Masc.Nom.Sg.3	er	ër
entsaz	VVFIN.Ind.Past.Sg.3	entsaz	entsitzen
,	$_	,	,
ob	KOUS	ob	obe
er	PPER.Masc.Nom.Sg.3	er	ër
ir	PPER.*.Gen.Pl.3	ir	ër
gewüege	VVFIN.Subj.Past.Sg.3	gewüege	gewëgen
,	$_	,	,
daz	KOUS	daz	dazz
man	PI.*.Nom.Sg.st	man	man
in	PPER.Masc.Akk.Sg.3	in	ër
ze	APPR	ze	ze
tôde	NA.Masc.Dat.Sg.st	tôde	tôd
slüege	VVFIN.Subj.Past.Sg.3	slüege	slahen
und	KON	und	unte
die	DDART.*.Akk.Pl.*	die	dër
sîne	DPOSS.*.Akk.Pl.st	sîne	sîn
dar	PAVD	dâr	dâr
zuo	PAVAP	zuo	zuo
.	$_	.	.
	
alsô	AVD	alsô	allsô
beite	VVFIN.Ind.Past.Sg.3	beitte	bèiten
er	PPER.Masc.Nom.Sg.3	er	ër
unze	AVD	unze	unze
fruo	AVD	vruo	vruo
und	KON	und	unte
reit	VVFIN.Ind.Past.Sg.3	reit	rîten
dô	KOUS	dô	dô
er	PPER.Masc.Nom.Sg.3	er	ër
den	DDART.Masc.Akk.Sg.*	den	dër
tac	NA.Masc.Akk.Sg.st	tac	tag
ersach	VVFIN.Ind.Past.Sg.3	ersach	ersëhen
.	$_	.	.
	
den	DDART.Masc.Akk.Sg.*	den	dër
wirt	NA.Masc.Akk.Sg.st	wirt	wirt
er	PPER.Masc.Nom.Sg.3	er	ër
dô	AVD	dô	dô
iesâ	AVD	iesâ	ièsâ
gesprach	VVFIN.Ind.Past.Sg.3	gesprach	gesprëchen
,	$_	,	,
dô	KOUS	dô	dô
im	PPER.Masc.Dat.Sg.3	im	ër
wart	VAFIN.Ind.Past.Sg.3	wart	wërden
vergolten	VVPP	vergolten	vergëlten
und	KON	und	unte
iezuo	AVD	iezuo	ièzuo
rîten	VVINF	rîten	rîten
wolten	VMFIN.*.Past.Pl.3	wolten	wèllen
.	$_	.	.
	
er	PPER.Masc.Nom.Sg.3	er	ër
bat	VVFIN.Ind.Past.Sg.3	bat	biten
in	PPER.Masc.Akk.Sg.3	in	ër
,	$_	,	,
alsô	AVD	alsô	allsô
frum	ADJD.Pos	vrum	vrum
er	PPER.Masc.Nom.Sg.3	er	ër
waere	VAFIN.Subj.Past.Sg.3	wære	wësen
,	$_	,	,
ob	KOUS	ob	obe
er	PPER.Masc.Nom.Sg.3	er	ër
deheinen	DIA.Masc.Akk.Sg.st	decheinen	dehèin
burgaere	NA.Masc.Akk.Sg.st	burgære	burgere
ze	APPR	ze	ze
babilônje	NE.Dat.Sg	Babilônie	Babilônie
erkande	VVFIN.*.Past.Sg.3	erkante	erkènnen
,	$_	,	,
daz	KOUS	daz	dazz
er	PPER.Masc.Nom.Sg.3	er	ër
im	PPER.Masc.Dat.Sg.3	im	ër
den	DDS.Masc.Akk.Sg.*	den	dër
nande	VVFIN.*.Past.Sg.3	nante	nènnen
,	$_	,	,
der	DRELS.Masc.Nom.Sg	der	dër
in	PPER.Masc.Akk.Sg.3	in	ër
dâ	PAVD	dâ	dâr
zuo	PAVAP	zuo	zuo
diuhte	VVFIN.*.Past.Sg.3	dûhte	dunken
guot	ADJD.Pos	guot	guot
daz	KOUS	daz	dazz
er	PPER.Masc.Nom.Sg.3	er	ër
im	PPER.Masc.Dat.Sg.3	im	ër
allen	DIA.Masc.Akk.Sg.st	allen	all
sînen	DPOSA.Masc.Akk.Sg.st	sînen	sîn
muot	NA.Masc.Akk.Sg.st	muot	muot
getörste	VMFIN.*.Past.Sg.3	getorste	geturren
sagen	VVINF	sagen	sagen
mit	APPR	mit	mit
wârheit	NA.Fem.Dat.Sg.st	wârheit	wârhèit
und	KON	und	unte
er	PPER.Masc.Nom.Sg.3	er	ër
im	PPER.Masc.Dat.Sg.3	im	ër
nâch	APPR	nâch	nâh
gelegenheit	NA.Fem.Dat.Sg.st	gelegenheit	gelëgenhèit
künde	VMFIN.*.Past.Sg.3	kunde	kunnen
geben	VVINF	geben	gëben
wîsen	ADJA.Pos.Masc.Akk.Sg.*	wîsen	wîse
rât	NA.Masc.Akk.Sg.st	rât	rât
.	$_	.	.
	
dô	AVD	dô	dô
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
der	DDART.Masc.Nom.Sg.*	der	dër
wirt<	NA.Masc.Nom.Sg.st	wirt	wirt
der	DDART.Fem.Gen.Sg.*	der	dër
stât	NA.Fem.Gen.Sg.st	stat	stat
an	APPR	an	ane
einem	DIART.Masc.Dat.Sg.st	einem	èin
man	NA.Masc.Dat.Sg.st	manne	mann
den	DRELS.Masc.Akk.Sg	den	dër
ich	PPER.*.Nom.Sg.1	ich	ich
dâ	AVD	dâ	dâr
weiz	VVFIN.Ind.Pres.Sg.1	weiz	wizzen
,	$_	,	,
der	DRELS.Masc.Nom.Sg	der	dër
sich	PRF.Akk.*.*	sich	sich
ie	AVD	ie	iè
des	DDART.Neut.Gen.Sg.*	des	dër
besten	ADJA.Sup.Neut.Gen.Sg.wk	bezzisten	bèzzist
fleiz	VVFIN.Ind.Past.Sg.3	vleiz	vlîzen
wider	APPR	wider	wider
alle	DIA.Masc.Akk.Pl.st	alle	all
sîne	DPOSA.Masc.Akk.Pl.st	sîne	sîn
geste	NA.Masc.Akk.Pl.st	geste	gast
.	$_	.	.
	
er	PPER.Masc.Nom.Sg.3	er	ër
ist	VAFIN.Ind.Pres.Sg.3	ist	sîn
mîn	DPOSA	mîn	mîn
friunt	NA.Masc.Nom.Sg.st	vriunt	vriunt
der	DDART.Masc.Nom.Sg.*	der	dër
beste	ADJA.Sup.Masc.Nom.Sg.wk	bezziste	bèzzist
;	$_	;	;
der	DDS.Masc.Nom.Sg.*	der	dër
wirt	VAFIN.Ind.Pres.Sg.3	wirdet	wërden
iuch	PPER.*.Dat.Pl.2	iuch	ir
wol	AVD	wole	wole
enthalten	VVPP	enthalten	enthalten
.	$_	.	.
	
von	APPR	von	von
sinnen	NA.Masc.Dat.Pl.st	sinnen	sinn
manicvalten	ADJN.*.Dat.Pl.*	manicvalten	manigvalt
er	PPER.Masc.Nom.Sg.3	er	ër
ist	VAFIN.Ind.Pres.Sg.3	ist	sîn
wîten	AVD	wîten	wîtene
maere	ADJD.Pos	mære	mære
.	$_	.	.
	
ez	PPER.Neut.Nom.Sg.3	ez	ër
enist	PTKNEG|VAFIN.Ind.Pres.Sg.3	en|ist	ne|sîn
kein	DIA	kein	kèin
dinc	NA.Neut.Nom.Sg.st	dinc	ding
sô	AVD	sô	sô
swaere	ADJD.Pos	swære	swære
,	$_	,	,
daz	KOUS	daz	dazz
ir	PPER.*.Nom.Pl.2	ir	ir
ze	APPR	ze	ze
schaffende	NA.Neut.Dat.Sg.wk	schaffende	schaffen
hânt	VAFIN.*.Pres.Pl.2	hant	haben
,	$_	,	,
ob	KOUS	ob	obe
irz	PPER.*.Nom.Pl.2|PPER.Neut.Akk.Sg.3	ir|ez	ir|ër
an	APPR	an	ane
sîne	DPOSA.Fem.Akk.Sg.st	sîne	sîn
triuwe	NA.Fem.Akk.Sg.st	triuwe	triuwe
lânt	VVFIN.*.Pres.Pl.2	lânt	lâzen
,	$_	,	,
er	PPER.Masc.Nom.Sg.3	er	ër
rât	VVFIN.Subj.Pres.Sg.3	râte	râten
iu	PPER.*.Dat.Pl.2	iu	ir
wol	AVD	wole	wole
nâch	APPR	nâch	nâh
êren	NA.Fem.Dat.Pl.*	êren	êre
.	$_	.	.
	
zuo	APPR	zuo	ze
dem	DDS.Masc.Dat.Sg.*	dem	dër
sult	VMFIN.*.Pres.Pl.2	sulet	solen
ir	PPER.*.Nom.Pl.2	ir	ir
kêren	VVINF	kêren	kêren
und	KON	und	unte
bringent	VVIMP.Pl.2	bringent	bringen
im	PPER.Masc.Dat.Sg.3	im	ër
mîn	DPOSA.Neut.Akk.Sg.*	mîn	mîn
vingerlî	NA.Neut.Akk.Sg.st	vingerlîn	vingerlîn
ze	APPR	ze	ze
wortzeichen	NA.Neut.Dat.Sg.st	worzeichene	wortzèichen
,	$_	,	,
daz	KOUS	daz	dazz
er	PPER.Masc.Nom.Sg.3	er	ër
sî	VAFIN.Subj.Pres.Sg.3	sî	sîn
iwer	DPOSA.Masc.Nom.Sg.*	iuwer	iuwer
helfaere	NA.Masc.Nom.Sg.st	helfære	hëlfære
und	KON	und	unte
iuwer	DPOSA.Masc.Nom.Sg.*	iuwer	iuwer
wirt	NA.Masc.Nom.Sg.st	wirt	wirt
.	$_	.	.
	
ich	PPER.*.Nom.Sg.1	ich	ich
weiz	VVFIN.Ind.Pres.Sg.1	weiz	wizzen
wol	AVD	wole	wole
daz	KOUS	daz	dazz
er	PPER.Masc.Nom.Sg.3	er	ër
niht	PTKNEG	niht	niht
verbirt	VVFIN.Ind.Pres.Sg.3	verbiret	verbëren
,	$_	,	,
swenn	AVG	swenne	swanne
er	PPER.Masc.Nom.Sg.3	er	ër
daz	DDART.Neut.Akk.Sg.*	daz	dër
vingerlîn	NA.Neut.Akk.Sg.st	vingerlîn	vingerlîn
ersiht	VVFIN.Ind.Pres.Sg.3	ersihet	ersëhen
(	$_	(	(
dar	PAVD	dâr	dâr
an	PAVAP	an	ane
zwîvelt	VVFIN.Ind.Pres.Sg.3	zwîvelt	zwîvelen
er	PPER.Masc.Nom.Sg.3	er	ër
niht	PTKNEG	niht	niht
)	$_	)	)
,	$_	,	,
sô	AVD	sô	sô
hilfet	VVFIN.Ind.Pres.Sg.3	hilfet	hëlfen
er	PPER.Masc.Nom.Sg.3	er	ër
iu	PPER.*.Dat.Pl.2	iu	ir
swes	PG.Neut.Gen.Sg.st	swes	swër
er	PPER.Masc.Nom.Sg.3	er	ër
mac	VMFIN.Ind.Pres.Sg.3	mac	mügen
.	$_	.	.
	
man	PI.*.Nom.Sg.st	man	man
vindet	VVFIN.Ind.Pres.Sg.3	vindet	vinden
in	PPER.Masc.Akk.Sg.3	in	ër
dâ	AVD	dâ	dâr
über	APPR	über	über
tac	NA.Masc.Akk.Sg.st	tac	tag
.	$_	.	.
	
sô	KO*	sô	sô
ir	PPER.*.Nom.Pl.2	ir	ir
babilônje	NE.Nom.Pl	Babilônie	Babilônie
nâhent	VVFIN.*.Pres.Pl.2	nâhent	nâhen
,	$_	,	,
sô	AVD	sô	sô
sehent	VVFIN.*.Pres.Pl.2	sehent	sëhen
ir	PPER.*.Nom.Pl.2	ir	ir
,	$_	,	,
als	KO*	als	allsô
ir	PPER.*.Nom.Pl.2	ir	ir
nehten	NA.Neut.Akk.Sg.st	nehten	nèhten
sâhent	VVFIN.Ind.Past.Pl.2	sâhent	sëhen
,	$_	,	,
ein	DIART	ein	èin
breit	ADJA.Pos	breit	brèit
wazzer	NA.Neut.Akk.Sg.st	wazzer	wazzer
rinnen	VVINF	rinnen	rinnen
:	$_	:	:
nâhe	AVD	nâhe	nâhe
bî	APPR	bî	bî
der	DDART.Fem.Dat.Sg.*	der	dër
zinnen	NA.Fem.Dat.Sg.st	zinnen	zinne
ein	DIART	ein	èin
brücke	NA.Fem.Nom.Sg.*	brügge	brügge
dar	PAVD	dâr	dâr
über	PAVAP	über	übere
gât	VVFIN.Ind.Pres.Sg.3	gât	gân
,	$_	,	,
diu	DRELS.Fem.Nom.Sg	diu	dër
ze	APPR	ze	ze
hôhem	ADJA.Pos.Masc.Dat.Sg.st	hôhem	hôh
zolle	NA.Masc.Dat.Sg.st	zolle	zoll
stât	VVFIN.Ind.Pres.Sg.3	stât	stân
;	$_	;	;
swer	PG.Masc.Nom.Sg.st	swer	swër
dar	PAVD	dâr	dâr
über	PAVAP	über	übere
sol	VMFIN.Ind.Pres.Sg.3	sol	solen
,	$_	,	,
der	DDS.Masc.Nom.Sg.*	der	dër
muoz	VMFIN.Ind.Pres.Sg.3	muoz	müèzen
,	$_	,	,
er	PPER.Masc.Nom.Sg.3	er	ër
sî	VAFIN.Subj.Pres.Sg.3	sî	sîn
ze	APPR	ze	ze
rosse	NA.Neut.Dat.Sg.st	rosse	ross
oder	KON	oder	oder
ze	APPR	ze	ze
fuoz	NA.Masc.Dat.Sg.st	vuoze	vuoz
,	$_	,	,
geben	VVINF	geben	gëben
vier	CARDA	vier	vièr
pfenning	NA.Masc.Akk.Pl.st	pfenninge	pfènning
oder	KON	oder	oder
drî	CARDA	drî	drî
:	$_	:	:
anderhalp	AVD	anderhalp	anderhalben
stât	VVFIN.Ind.Pres.Sg.3	stât	stân
dâ	PAVD	dâ	dâr
bî	PAVAP	bî	bî
ein	DIART	ein	èin
boum	NA.Masc.Nom.Sg.st	boum	boum
;	$_	;	;
dar	PAVD	dâr	dâr
under	PAVAP	under	unter
sitzet	VVFIN.Ind.Pres.Sg.3	sitzet	sitzen
er	PPER.Masc.Nom.Sg.3	er	ër
.	$_	.	.
	
swer	PG.Masc.Nom.Sg.st	swer	swër
dâ	PAVD	dâ	dâr
hin	PAVAP	hin	hine
oder	KON	oder	oder
her	AVD	her	hëre
über	APPR	über	über
die	DDART.Fem.Akk.Sg.*	die	dër
brücke	NA.Fem.Akk.Sg.st	brügge	brügge
varn	VVINF	varn	varen
sol	VMFIN.Ind.Pres.Sg.3	sol	solen
,	$_	,	,
der	DDS.Masc.Nom.Sg.*	der	dër
muoz	VMFIN.Ind.Pres.Sg.3	muoz	müèzen
im	PPER.Masc.Dat.Sg.3	im	ër
geben	VVINF	geben	gëben
den	DDART.Masc.Akk.Sg.*	den	dër
zol	NA.Masc.Akk.Sg.st	zol	zoll
,	$_	,	,
mîme	DPOSA.Masc.Dat.Sg.st	mîneme	mîn
friunde	NA.Masc.Dat.Sg.st	vriunde	vriunt
,	$_	,	,
den	DRELS.Masc.Akk.Sg	den	dër
ich	PPER.*.Nom.Sg.1	ich	ich
meine	VVFIN.*.Pres.Sg.1	meine	mèinen
.	$_	.	.
	
der	DDART.Masc.Nom.Sg.*	der	dër
zol	NA.Masc.Nom.Sg.st	zol	zoll
ist	VAFIN.Ind.Pres.Sg.3	ist	sîn
mîn	DPOSA.Fem.Nom.Sg.*	mîn	mîn
gemeine	NA.Fem.Nom.Sg.*	gemeine	gemèine
,	$_	,	,
und	KON	und	unte
gît	VVFIN.Ind.Pres.Sg.3	gît	gëben
mir	PPER.*.Dat.Sg.1	mir	ich
daz	DDART.Neut.Akk.Sg.*	daz	dër
halbe	ADJA.Pos.Neut.Akk.Sg.wk	halbe	halb
teil	NA.Neut.Akk.Sg.st	teil	tèil
.	$_	.	.
	
nû	AVD	nû	nû
varent	VVIMP.Pl.2	varent	varen
hin	AVD	hin	hine
:	$_	:	:
got	NA.Masc.Nom.Sg.st	got	got
gebe	VVFIN.Subj.Pres.Sg.3	gebe	gëben
iu	PPER.*.Dat.Pl.2	iu	ir
heil	NA.Neut.Akk.Sg.st	heil	hèil
.	$_	.	.
	
des	DDS.Neut.Gen.Sg.*	des	dër
sint	VAFIN.Ind.Pres.Pl.2	sint	sîn
ir	PPER.*.Nom.Pl.2	ir	ir
wert	ADJD.Pos	wert	wërd
;	$_	;	;
des	DDS.Neut.Gen.Sg.*	des	dër
dunket	VVFIN.Ind.Pres.Sg.3	dunket	dunken
mich.>	AVD	michel	miche
dô	AVD	dô	dô
namer	VVFIN.Ind.Past.Sg.3|PPER.Masc.Nom.Sg.3	nam|er	nëmen|ër
daz	DDART.Neut.Akk.Sg.*	daz	dër
vingerlîn	NA.Neut.Akk.Sg.st	vingerlîn	vingerlîn
ze	APPR	ze	ze
sich	PRF.Dat.*.*	sich	sich
,	$_	,	,
dâ	AVD	dâ	dâr
mit	APPR	mit	mit
im	PPER.Masc.Dat.Sg.3	im	ër
vil	AVD	vile	vile
wol	AVD	wole	wole
gelanc	VVFIN.Ind.Past.Sg.3	gelanc	gelingen
,	$_	,	,
und	KON	und	unte
sagete	VVFIN.*.Past.Sg.3	sagete	sagen
im	PPER.Masc.Dat.Sg.3	im	ër
des	DDS.Neut.Gen.Sg.*	des	dër
grôzen	ADJA.Pos.Masc.Akk.Sg.*	grôzen	grôz
danc	NA.Masc.Akk.Sg.st	danc	dank
.	$_	.	.
	
dannen	AVD	dannen	dannen
huoben	VVFIN.*.Past.Pl.3	huoben	hèben
sie	PPER.*.Nom.Pl.3	sie	ër
sich	PRF.Akk.*.*	sich	sich
dô	AVD	dô	dô
beidiu	KON	beidiu	bèide
früeje	ADJD.Pos	vrüeje	vrüèie
unde	KON	unde	unte
frô	ADJD.Pos	vrô	vrô
und	KON	und	unte
kômen	VVFIN.*.Past.Pl.3	kômen	komen
nâch	APPR	nâch	nâh
des	DDART.Masc.Gen.Sg.*	des	dër
wirtes	NA.Masc.Gen.Sg.st	wirtes	wirt
sage	NA.Fem.Dat.Sg.st	sage	sage
zuo	APPR	zuo	ze
deme	DDART.Masc.Dat.Sg.*	deme	dër
mitten	ADJA.Pos.Masc.Dat.Sg.wk	mitten	mitte
tage	NA.Masc.Dat.Sg.st	tage	tag
an	APPR	an	ane
die	DDART.Fem.Akk.Sg.*	die	dër
brücke	NA.Fem.Akk.Sg.st	brügge	brügge
,	$_	,	,
als	KO*	als	allsô
er	PPER.Masc.Nom.Sg.3	er	ër
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
.	$_	.	.
	
als	KO*	als	allsô
sie	PPER.Fem.Akk.Sg.3	sie	ër
der	DDART.Masc.Nom.Sg.*	der	dër
portenaere	NA.Masc.Nom.Sg.st	portenære	portenære
ersach	VVFIN.Ind.Past.Sg.3	ersach	ersëhen
,	$_	,	,
do	AVD	dô	dô
enpfienc	VVFIN.Ind.Past.Sg.3	entvienc	entvâhen
er	PPER.Masc.Nom.Sg.3	er	ër
sie	PPER.Fem.Akk.Sg.3	sie	ër
vil	AVD	vile	vile
suoze	AVD	suoze	suoze
mit	APPR	mit	mit
minneclîchem	ADJA.Pos.Masc.Dat.Sg.st	minniclîchem	minniglich
gruoze	NA.Masc.Dat.Sg.st	gruoze	gruoz
;	$_	;	;
wan	KO*	wan	wante
er	PPER.Masc.Nom.Sg.3	er	ër
was	VAFIN.Ind.Past.Sg.3	was	wësen
ein	DIART	ein	èin
hövesch	ADJA.Pos	hövisch	hövisch
man	NA.Masc.Nom.Sg.st	man	mann
.	$_	.	.
	
er	PPER.Masc.Nom.Sg.3	er	ër
hâte	VAFIN.Ind.Past.Sg.3	hâte	haben
rîchiu	ADJA.Pos.Neut.Akk.Pl.st	rîchiu	rîche
cleider	NA.Neut.Akk.Pl.st	kleider	klèid
an	PTKVZ	an	ane
und	KON	und	unte
was	VAFIN.Ind.Past.Sg.3	was	wësen
von	APPR	von	von
alter	NA.Neut.Dat.Sg.st	alter	alter
allergrâ,	$_	allergrâ	<unknown>
houbet	NA.Neut.Nom.Sg.st	houbet	houbet
bart	NA.Masc.Nom.Sg.st	bart	bart
unde	KON	unde	unte
brâ	NA.Fem.Nom.Pl.st	brâwe	brâwe
al	AVD	al	al
zesamene	AVD	zesamene	zesamene
gelîche	AVD	gelîche	gelîche
.	$_	.	.
	
mit	APPR	mit	mit
den	DDART.*.Dat.Pl.*	den	dër
gesten	NA.Masc.Dat.Pl.st	gesten	gast
kam	VVFIN.Ind.Past.Sg.3	kam	komen
er	PPER.Masc.Nom.Sg.3	er	ër
höveschlîche	AVD	hövischlîche	hövischlîche
ze	APPR	ze	ze
rede	NA.Fem.Dat.Sg.st	rede	rède
,	$_	,	,
als	KO*	als	allsô
er	PPER.Masc.Nom.Sg.3	er	ër
wol	AVD	wole	wole
kunde	VMFIN.*.Past.Sg.3	kunde	kunnen
.	$_	.	.
	
flôre	NA.Masc.Nom.Sg.st	verlore	verlor
im	PPER.Masc.Dat.Sg.3	im	ër
begunde	VVFIN.*.Past.Sg.3	begunde	beginnen
sagen	VVINF	sagen	sagen
aller	DIA.Fem.Gen.Sg.st	aller	all
slahte	NA.Fem.Gen.Sg.st	slahte	slahte
,	$_	,	,
unz	KOUS	unz	unze
er	PPER.Masc.Nom.Sg.3	er	ër
im	PPER.Masc.Dat.Sg.3	im	ër
mit	APPR	mit	mit
fuogen	NA.Fem.Dat.Pl.*	vuogen	vuoge
mahte	VMFIN.*.Past.Sg.3	mahte	mügen
geben	VVINF	geben	gëben
des	DDART.Masc.Gen.Sg.*	des	dër
wirtes	NA.Masc.Gen.Sg.st	wirtes	wirt
vingerlî	NA.Neut.Akk.Sg.st	vingerlîn	vingerlîn
,	$_	,	,
unde	KON	unde	unte
seit	VVFIN.*.Past.Sg.3	seite	sagen
im	PPER.Masc.Dat.Sg.3	im	ër
dâ	PAVD	dâ	dâr
bî	PAVAP	bî	bî
daz	KOUS	daz	dazz
in	PPER.Masc.Akk.Sg.3	in	ër
sîn	DPOSA	sîn	sîn
friunt	NA.Masc.Nom.Sg.st	vriunt	vriunt
des	DDS.Neut.Gen.Sg.*	des	dër
baete	VVFIN.Subj.Past.Sg.3	bæte	biten
daz	KOUS	daz	dazz
erz	PPER.Masc.Nom.Sg.3|PPER.Neut.Akk.Sg.3	er|ez	ër|ër
durch	APPR	durch	durh
sînen	DPOSA.Masc.Akk.Sg.st	sînen	sîn
willen	NA.Masc.Akk.Sg.*	willen	wille
taete	VVFIN.Subj.Past.Sg.3	tæte	tuon
und	KON	und	unte
in	PPER.Masc.Akk.Sg.3	in	ër
mit	APPR	mit	mit
sîner	DPOSA.Fem.Dat.Sg.st	sîner	sîn
diete	NA.Fem.Dat.Sg.st	diete	dièt
in	APPR	in	in
sîme	DPOSA.Neut.Dat.Sg.st	sîneme	sîn
hûse	NA.Neut.Dat.Sg.st	hûse	hûs
beriete	VVFIN.Subj.Past.Sg.3	beriete	berâten
herberge	NA.Fem.Akk.Sg.st	herberge	hèrebërge
mit	APPR	mit	mit
gemache	NA.Masc,Neut.Dat.Sg.st	gemache	gemach
und	KON	und	unte
im	PPER.Masc.Dat.Sg.3	im	ër
ze	APPR	ze	ze
einer	DIART.Fem.Dat.Sg.st	einer	èin
sache	NA.Fem.Dat.Sg.st	sache	sache
,	$_	,	,
darumbe	PAVD|PAVAP	dâr|umbe	dâr|umbe
er	PPER.Masc.Nom.Sg.3	er	ër
dar	AVD	dar	dâr
kaeme	NA.Masc.Nom.Sg.*	kame	kème
,	$_	,	,
riet	VVFIN.Ind.Past.Sg.3	riet	râten
als	KO*	als	allsô
ez	PPER.Neut.Nom.Sg.3	ez	ër
im	PPER.Masc.Dat.Sg.3	im	ër
wol	AVD	wole	wole
zaeme	VVFIN.Subj.Past.Sg.3	zæme	zëmen
:	$_	:	:
daz	DDS.Neut.Akk.Sg.*	daz	dër
wolt	VMFIN.*.Past.Sg.3	wolte	wèllen
er	PPER.Masc.Nom.Sg.3	er	ër
imer	AVD	iemer	ièmer
ze	APPR	ze	ze
liebe	NA.Fem.Dat.Sg.st	liebe	lièbe
hân	VAINF	hân	haben
.	$_	.	.
	
alsô	AVD	alsô	allsô
was	VAFIN.Ind.Past.Sg.3	was	wësen
sîn	DPOSA	sîn	sîn
rede	NA.Fem.Nom.Sg.*	rede	rède
getân	VVPP	getân	tuon
.	$_	.	.
	
als	KO*	als	allsô
er	PPER.Masc.Nom.Sg.3	er	ër
im	PPER.Masc.Dat.Sg.3	im	ër
daz	DDS.Neut.Akk.Sg.*	daz	dër
vor	PTKVZ	vore	vore
gezalte	VVFIN.*.Past.Sg.3	gezalte	gezèlen
,	$_	,	,
<daz	DDS.Neut.Akk.Sg.*	daz	dër
leist	VVFIN.Ind.Pres.Sg.1	leiste	lèisten
ich>	PPER.*.Nom.Sg.1	ich	ich
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
der	DDART.Masc.Nom.Sg.*	der	dër
alte	ADJA.Pos.Masc.Nom.Sg.wk	alte	alt
<durch	APPR	indurch	durh
iuch	PPER.*.Akk.Pl.2	iuch	ir
und	KON	und	unte
durch	APPR	durch	durh
in	PPER.Masc.Akk.Sg.3	in	ër
.	$_	.	.
	
bringent	VVIMP.Pl.2	bringent	bringen
mîme	DPOSA.Neut.Dat.Sg.st	mîneme	mîn
wibe	NA.Neut.Dat.Sg.st	wîbe	wîb
hin	AVD	hin	hine
daz	DDART.Neut.Akk.Sg.*	daz	dër
vingerlîn	NA.Neut.Akk.Sg.st	vingerlîn	vingerlîn
daz	DRELS.Neut.Akk.Sg	daz	dër
ich	PPER.*.Nom.Sg.1	ich	ich
trage	VVFIN.*.Pres.Sg.1	trage	tragen
,	$_	,	,
und	KON	und	unte
sagent	VVFIN.*.Pres.Pl.2	sagent	sagen
ir	PPER.Fem.Dat.Sg.3	ir	ër
als	KO*	als	allsô
ich	PPER.*.Nom.Sg.1	ich	ich
iu	PPER.*.Dat.Pl.2	iu	ir
sage	VVFIN.*.Pres.Sg.1	sage	sagen
,	$_	,	,
daz	KOUS	daz	dazz
si	PPER.Fem.Nom.Sg.3	si	ër
iuch	PPER.*.Akk.Pl.2	iuch	ir
an	APPR	an	ane
mîner	DPOSA.Fem.Dat.Sg.st	mîner	mîn
stat	NA.Fem.Dat.Sg.st	stat	stat
enpfâhe	VVFIN.Subj.Pres.Sg.3	entvâhe	entvâhen
.	$_	.	.
	
iwer	DPOSA.Masc.Nom.Sg.*	iuwer	iuwer
wirt	NA.Masc.Nom.Sg.st	wirt	wirt
ist	VAFIN.Ind.Pres.Sg.3	ist	sîn
unser	DPOSA.Masc.Nom.Sg.*	unser	unser
neve	NA.Masc.Nom.Sg.wk	neve	nëve
vil	AVD	vile	vile
nâhe	AVD	nâhe	nâhe
.	$_	.	.
	
von	APPR	von	von
dem	DDS.Neut.Dat.Sg.*	dem	dër
sô	AVD	sô	sô
sagent	VVFIN.*.Pres.Pl.2	sagent	sagen
ir	PPER.*.Nom.Pl.2	ir	ir
wie	AVW	wie	wiè
er	PPER.Masc.Nom.Sg.3	er	ër
tuo	VVFIN.Subj.Pres.Sg.3	tuo	tuon
,	$_	,	,
und	KON	und	unte
daz	KOUS	daz	dazz
ir	PPER.*.Nom.Pl.2	ir	ir
mir	PPER.*.Dat.Sg.1	mir	ich
sîn	DPOSA.Neut.Akk.Sg.*	sîn	sîn
wortzeichen	NA.Neut.Akk.Sg.st	worzeichen	wortzèichen
gâbent	VVFIN.*.Pres.Pl.2	gâbent	gâben
.	$_	.	.
	
ich	PPER.*.Nom.Sg.1	ich	ich
kume	VVFIN.*.Pres.Sg.1	kume	komen
ouch	AVD	ouch	ouch
wider	APPR	wider	wider
âbent	NA.Masc.Akk.Sg.st	âbent	âbend
.	$_	.	.
	
die	DDART.Fem.Akk.Sg.*	die	dër
wîle	NA.Fem.Akk.Sg.st	wîle	wîle
sulnt	VMFIN.*.Pres.Pl.2	sulent	solen
ir	PPER.*.Nom.Pl.2	ir	ir
wirt	NA.Masc.Nom.Sg.st	wirt	wirt
sîn	VAINF	sîn	sîn
.	$_	.	.
	
jener	DDA.Masc.Nom.Sg.st	jener	jèner
hôhe	ADJA.Pos.Masc.Nom.Sg.wk	hôhe	hôh
turn	NA.Masc.Nom.Sg.st	turn	turn
ist	VAFIN.Ind.Pres.Sg.3	ist	sîn
mîn	DPOSA	mîn	mîn
,	$_	,	,
der	DRELS.Masc.Nom.Sg	der	dër
bî	APPR	bî	bî
der	DDART.Fem.Gen.Sg.*	der	dër
megede	NA.Fem.Gen.Sg.st	megede	maged
turne	NA.Masc.Dat.Sg.st	turne	turn
stât	VVFIN.Ind.Pres.Sg.3	stât	stân
den	DRELS.Masc.Akk.Sg	den	dër
der	DDART.Masc.Nom.Sg.*	der	dër
