wer	PW.Masc.Nom.Sg.st	wer	wër
harte	AVD	harte	harte
grôz	ADJD.Pos	grôz	grôz
.	$_	.	.
	
in	PPER.Masc.Akk.Sg.3	in	ër
beide	DIA.Fem.Akk.Pl.st	beide	bèide
hende	NA.Fem.Akk.Pl.st	hende	hant
er	PPER.Masc.Nom.Sg.3	er	ër
in	PPER.Masc.Akk.Sg.3	in	ër
slôz	VVFIN.Ind.Past.Sg.3	slôz	slièzen
und	KON	und	unte
reit	VVFIN.Ind.Past.Sg.3	reit	rîten
den	DDART.Masc.Akk.Sg.*	den	dër
jungen	ADJA.Pos.Masc.Akk.Sg.*	jungen	jung
rîter	NA.Masc.Akk.Sg.st	rîtær	rîtære
an	PTKVZ	an	ane
.	$_	.	.
	
gwîgâlois	NE.Nom.Sg	Gwigalois	Gwîgalois
,	$_	,	,
der	DDART.Masc.Nom.Sg.*	der	dër
küene	ADJA.Pos.Masc.Nom.Sg.wk	küene	küène
man	NA.Masc.Nom.Sg.st	man	mann
,	$_	,	,
von	APPR	von	von
im	PPER.Masc.Dat.Sg.3	im	ër
nie	AVD	nie	niè
einen	DIART.Masc.Akk.Sg.st	einen	èin
trit	NA.Masc.Akk.Sg.st	trit	trit
gevlôch	VVFIN.Ind.Past.Sg.3	gevlôch	gevlièhen
.	$_	.	.
	
sîn	DPOSA	sîn	sîn
swert	NA.Neut.Akk.Sg.st	swert	swërt
er	PPER.Masc.Nom.Sg.3	er	ër
ûz	APPR	ûz	ûz
der	DDART.Fem.Dat.Sg.*	der	dër
scheide	NA.Fem.Dat.Sg.st	scheide	schèide
zôch	VVFIN.Ind.Past.Sg.3	zôch	zièhen
und	KON	und	unte
sluoc	VVFIN.Ind.Past.Sg.3	sluoc	slahen
in	PPER.Masc.Akk.Sg.3	in	ër
ûf	APPR	ûf	ûf
den	DDART.Masc.Akk.Sg.*	den	dër
rubîn	NA.Masc.Akk.Sg.st	rubîn	rubîn
,	$_	,	,
daz	KOUS	daz	dazz
vil	AVD	vile	vile
manic	DIA.Masc.Nom.Sg.*	manic	manig
liehter	ADJA.Pos.Masc.Nom.Sg.st	liehter	lièht
schîn	NA.Masc.Nom.Sg.*	schîn	schîne
von	APPR	von	von
viure	NA.Neut.Dat.Sg.st	viure	viur
gegen	APPR	gegen	gègen
im	PPER.Masc.Dat.Sg.3	im	ër
glaste	VVFIN.*.Past.Sg.3	glaste	glèsten
.	$_	.	.
	
karriôz	NE.Nom.Sg	Karrîôs	Karrîz
ouch	AVD	ouch	ouch
vaste	AVD	vaste	vaste
mit	APPR	mit	mit
sînem	DPOSA.Masc.Dat.Sg.st	sînem	sîn
kolben	NA.Masc.Dat.Sg.wk	kolben	kolbe
ûf	APPR	ûf	ûf
in	PPER.Masc.Akk.Sg.3	in	ër
sluoc	VVFIN.Ind.Past.Sg.3	sluoc	slahen
.	$_	.	.
	
ir	PPER.*.Gen.Pl.3	ir	ër
dweder	DIS.Masc.Nom.Sg.*	deweder	dewëder
dem	DDART.Masc.Dat.Sg.*	dem	dër
andern	DIS.Masc.Dat.Sg.wk	andern	ander
niht	NA.Neut.Akk.Sg.st	niht	niht
vertruoc	VVFIN.Ind.Past.Sg.3	vertruoc	vertragen
.	$_	.	.
	
dem	DDART.Masc.Dat.Sg.*	dem	dër
jungen	ADJA.Pos.Masc.Dat.Sg.wk	jungen	jung
rîter	NA.Masc.Dat.Sg.st	rîtær	rîtære
vrumte	VVFIN.*.Past.Sg.3	vrumete	vrümen
daz	KOUS	daz	dazz
er	PPER.Masc.Nom.Sg.3	er	ër
ze	APPR	ze	ze
orse	NA.Neut.Dat.Sg.st	orse	ors
kunde	VMFIN.*.Past.Sg.3	kunde	kunnen
baz	AVD.Comp	baz	bazz
strîten	VVINF	strîten	strîten
danne	KOKOM	danne	danne
der	DDART.Masc.Nom.Sg.*	der	dër
kurze	ADJA.Pos.Masc.Nom.Sg.wk	kurze	kurz
man	NA.Masc.Nom.Sg.st	man	mann
.	$_	.	.
	
des	DDS.Masc.Gen.Sg.*	des	dër
kraft	NA.Fem.Nom.Sg.st	kraft	kraft
was	VAFIN.Ind.Past.Sg.3	was	wësen
ab	AVD	ab	aber
sôgetân	ADJD.Pos	sôgetân	sôgetân
und	KON	und	unte
sîn	DPOSA	sîn	sîn
grôziu	ADJA.Pos.Fem.Nom.Sg.st	grôziu	grôz
manheit	NA.Fem.Nom.Sg.st	manheit	mannhèit
:	$_	:	:
hêt	VAFIN.*.Past.Sg.3	hæte	haben
er	PPER.Masc.Nom.Sg.3	er	ër
sich	PRF.Akk.*.*	sich	sich
im	PPER.Masc.Dat.Sg.3	im	ër
niht	PTKNEG	niht	niht
entseit	VVPP	entseit	entsagen
,	$_	,	,
als	KO*	als	allsô
er	PPER.Masc.Nom.Sg.3	er	ër
den	DDART.Masc.Akk.Sg.*	den	dër
slac	NA.Masc.Akk.Sg.st	slac	slag
gegen	APPR	gegen	gègen
im	PPER.Masc.Dat.Sg.3	im	ër
bôt	VVFIN.Ind.Past.Sg.3	bôt	bièten
,	$_	,	,
er	PPER.Masc.Nom.Sg.3	er	ër
waer	VAFIN.Subj.Past.Sg.3	wær	wësen
von	APPR	von	von
sînen	DPOSA.*.Dat.Pl.st	sînen	sîn
slegen	NA.Masc.Dat.Pl.st	slegen	slag
tôt	ADJD.Pos	tôt	tôt
.	$_	.	.
	
her	NA.Masc.Nom.Sg.*	hêrr	hêrre
gwîgâlois	NE.Nom.Sg	Gwigalois	Gwîgalois
mit	APPR	mit	mit
kündicheit	NA.Fem.Dat.Sg.st	kündicheit	kündighèit
wider	APPR	wider	wider
disen	DDA.Masc.Akk.Sg.*	disen	dise
rîter	NA.Masc.Akk.Sg.st	rîtær	rîtære
streit	VVFIN.Ind.Past.Sg.3	streit	strîten
unzdaz	KOUS	unz_daz	unze_dazz
der	DDART.Masc.Nom.Sg.*	der	dër
âbent	NA.Masc.Nom.Sg.st	âbent	âbend
ane	PTKVZ	ane	ane
gie	VVFIN.Ind.Past.Sg.3	gie	gân
.	$_	.	.
	
sîn	DPOSA	sîn	sîn
kunst	NA.Fem.Nom.Sg.st	kunst	kunst
in	PPER.Masc.Akk.Sg.3	in	ër
dô	AVD	dô	dô
dâ	AVD	dâ	dâr
vervie	VVFIN.Ind.Past.Sg.3	vervie	vervâhen
und	KON	und	unte
sîn	DPOSA	sîn	sîn
swert	NA.Neut.Nom.Sg.st	swert	swërt
,	$_	,	,
wan	KO*	wan	wante
daz	DDS.Neut.Nom.Sg.*	daz	dër
was	VAFIN.Ind.Past.Sg.3	was	wësen
guot	ADJD.Pos	guot	guot
,	$_	,	,
daz	KOUS	daz	dazz
er	PPER.Masc.Nom.Sg.3	er	ër
im	PPER.Masc.Dat.Sg.3	im	ër
durch	APPR	durch	durh
den	DDART.Masc.Akk.Sg.*	den	dër
stâlhuot	NA.Masc.Akk.Sg.st	stâlhuot	stahelhuot
sluoc	VVFIN.Ind.Past.Sg.3	sluoc	slahen
eine	DIART.Fem.Akk.Sg.st	eine	èin
tiefe	ADJA.Pos.Fem.Akk.Sg.st	tiefe	tièf
wunden	NA.Fem.Akk.Sg.st	wunden	wunte
.	$_	.	.
	
als	KO*	als	allsô
er	PPER.Masc.Nom.Sg.3	er	ër
den	DDS.Masc.Akk.Sg.*	den	dër
hêt	VAFIN.*.Past.Sg.3	hæte	haben
enpfunden	VVPP	entvunden	entvinden
,	$_	,	,
dô	AVD	dô	dô
was	VAFIN.Ind.Past.Sg.3	was	wësen
im	PPER.Masc.Dat.Sg.3	im	ër
zuo	APPR	zuo	ze
dem	DDART.Masc.Dat.Sg.*	dem	dër
gaste	NA.Masc.Dat.Sg.st	gaste	gast
ger	NA.Fem.Nom.Sg.*	ger	gëre
.	$_	.	.
	
mit	APPR	mit	mit
beiden	DIA.*.Dat.Pl.st	beiden	bèide
handen	NA.Fem.Dat.Pl.st	handen	hant
reicht	VVFIN.Ind.Past.Sg.3	reit	rîchen
er	PPER.Masc.Nom.Sg.3	er	ër
nâch	APPR	nâch	nâh
im	PPER.Masc.Dat.Sg.3	im	ër
mit	APPR	mit	mit
grimmen	ADJA.Pos.Masc,Neut.Dat.Sg.st	grimmen	grimme
muote	NA.Masc,Neut.Dat.Sg.st	muote	muot
.	$_	.	.
	
her	NA.Masc.Nom.Sg.*	hêrr	hêrre
gwîgâlois	NE.Nom.Sg	Gwigalois	Gwîgalois
mit	APPR	mit	mit
huote	NA.Fem.Dat.Sg.st	huote	huote
allez	AVD	allez	allezz
vor	APPR	vore	vore
im	PPER.Masc.Dat.Sg.3	im	ër
wancte	VVFIN.*.Past.Sg.3	wankte	wènken
dan	AVD	danne	danne
unz	KOUS	unz	unze
er	PPER.Masc.Nom.Sg.3	er	ër
im	PPER.Masc.Dat.Sg.3	im	ër
aber	AVD	aber	aber
an	PTKVZ	an	ane
gewan	VVFIN.Ind.Past.Sg.3	gewan	gewinnen
einen	DIART.Masc.Akk.Sg.st	einen	èin
slac	NA.Masc.Akk.Sg.st	slac	slag
alsam	KO*	alsam	allsame
ê	AVD	êr	êr
;	$_	;	;
der	DDS.Masc.Nom.Sg.*	der	dër
tet	VVFIN.*.Past.Sg.3	tet	tuon
im	PPER.Masc.Dat.Sg.3	im	ër
herzenlîche	AVD	herzenlîche	hërzenlîche
wê	AVD	wê	wê
,	$_	,	,
als	KO*	als	allsô
er	PPER.Masc.Nom.Sg.3	er	ër
dâ	AVD	dâ	dâr
zehant	AVD	zehant	zehant
jach	VVFIN.Ind.Past.Sg.3	jach	jëhen
,	$_	,	,
wand	KO*	wande	wante
er	PPER.Masc.Nom.Sg.3	er	ër
im	PPER.Masc.Dat.Sg.3	im	ër
durch	APPR	durch	durh
die	DDART.Fem.Akk.Sg.*	die	dër
brust	NA.Fem.Akk.Sg.st	brust	brust
stach	VVFIN.Ind.Past.Sg.3	stach	stëchen
mit	APPR	mit	mit
des	DDART.Neut.Gen.Sg.*	des	dër
schoenen	ADJA.Pos.Neut.Gen.Sg.wk	schoenen	schoène
swertes	NA.Neut.Gen.Sg.st	swertes	swërt
ort	NA.Masc,Neut.Dat.Sg.st	orte	ort
.	$_	.	.
	
der	DDART.Masc.Nom.Sg.*	der	dër
kurze	ADJA.Pos.Masc.Nom.Sg.wk	kurze	kurz
man	NA.Masc.Nom.Sg.st	man	mann
der	DDS.Masc.Nom.Sg.*	der	dër
schrei	VVFIN.Ind.Past.Sg.3	schrei	schrîen
mort	NA.Masc,Neut.Akk.Sg.st	mort	mord
und	KON	und	unte
oymê	APPR|PPER.Masc.Dat.Sg.3	in|ime	in|ër
,	$_	,	,
des	DDS.Neut.Gen.Sg.*	des	dër
gienc	VVFIN.Ind.Past.Sg.3	gienc	gân
im	PPER.Masc.Dat.Sg.3	im	ër
nôt	NA.Fem,Masc.Nom.Sg.st	nôt	nôt
:	$_	:	:
derselbe	DDART.Masc.Nom.Sg.*|DDA.Masc.Nom.Sg.wk	der|selbe	dër|sëlb
slac	NA.Masc.Nom.Sg.st	slac	slag
gap	VVFIN.Ind.Past.Sg.3	gap	gëben
im	PPER.Masc.Dat.Sg.3	im	ër
den	DDART.Masc.Akk.Sg.*	den	dër
tôt	NA.Masc.Akk.Sg.st	tôt	tôd
,	$_	,	,
des	DDS.Masc.Gen.Sg.*	des	dër
gwalt	NA.Fem,Masc.Nom.Sg.st	gewalt	gewalt
dô	AVD	dô	dô
über	APPR	über	über
in	PPER.Masc.Akk.Sg.3	in	ër
gebôt	VVFIN.Ind.Past.Sg.3	gebôt	gebièten
.	$_	.	.
	
als	KO*	als	allsô
er	PPER.Masc.Nom.Sg.3	er	ër
des	DDART.Masc.Gen.Sg.*	des	dër
tôdes	NA.Masc.Gen.Sg.st	tôdes	tôd
rehte	AVD	rehte	rëhte
enpfant	VVFIN.Ind.Past.Sg.3	entvant	entvinden
,	$_	,	,
gegen	APPR	gegen	gègen
glois	NE.Dat.Sg	Glôz	Glôs
vlôch	VVFIN.Ind.Past.Sg.3	vlôch	vlièhen
er	PPER.Masc.Nom.Sg.3	er	ër
zehant	AVD	zehant	zehant
und	KON	und	unte
schrei	VVFIN.Ind.Past.Sg.3	schrei	schrîen
sô	AVD	sô	sô
lûte	AVD	lûte	lûte
daz	DDS.Neut.Nom.Sg.*	daz	dër
erschal	VVFIN.Ind.Past.Sg.3	erschal	erschëllen
beidiu	KON	beidiu	bèide
berge	NA.Masc.Akk.Pl.st	berge	bërg
unde	KON	unde	unte
tal	NA.Neut.Nom.Sg.st	tal	tal
und	KON	und	unte
daz	KOUS	daz	dazz
der	DDART.Masc.Nom.Sg.*	der	dër
luft	NA.Masc.Nom.Sg.st	luft	luft
sich	PRF.Akk.*.*	sich	sich
gegen	APPR	gegen	gègen
im	PPER.Masc.Dat.Sg.3	im	ër
kloup	VVFIN.Ind.Past.Sg.3	kloup	klièben
.	$_	.	.
	
von	APPR	von	von
sîner	DPOSA.Fem.Dat.Sg.st	sîner	sîn
vluht	NA.Fem.Dat.Sg.st	vluht	vluht
wart	VAFIN.Ind.Past.Sg.3	wart	wërden
der	DDART.Masc.Nom.Sg.*	der	dër
stoup	NA.Masc.Nom.Sg.st	stoup	stoub
alsô	AVD	alsô	allsô
grôz	ADJD.Pos	grôz	grôz
ûf	APPR	ûf	ûf
dem	DDART.Masc.Dat.Sg.*	dem	dër
wege	NA.Masc.Dat.Sg.st	wege	wëg
daz	KOUS	daz	dazz
er	PPER.Masc.Nom.Sg.3	er	ër
ûz	APPR	ûz	ûz
sîner	DPOSA.Fem.Dat.Sg.st	sîner	sîn
ougen	NA.Neut.Gen.Pl.wk	ougen	ouge
pflege	NA.Fem.Dat.Sg.st	pflege	pflëge
kom	VVFIN.Ind.Past.Sg.3	kom	komen
in	APPR	in	in
kurzer	ADJA.Pos.Fem.Dat.Sg.st	kurzer	kurz
wîle	NA.Fem.Dat.Sg.st	wîle	wîle
,	$_	,	,
swie	AVG	swie	swiè
er	PPER.Masc.Nom.Sg.3	er	ër
im	PPER.Masc.Dat.Sg.3	im	ër
doch	AVD	doch	doh
mit	APPR	mit	mit
île	NA.Fem.Dat.Sg.st	île	île
ûf	APPR	ûf	ûf
dem	DDART.Masc.Dat.Sg.*	dem	dër
wege	NA.Masc.Dat.Sg.st	wege	wëg
volget	VVFIN.Ind.Pres.Sg.3	volget	volgen
nâch	PTKVZ	nâch	nâh
.	$_	.	.
	
her	NA.Masc.Nom.Sg.*	hêrr	hêrre
gwîgâlois	NE.Nom.Sg	Gwigalois	Gwîgalois
do	AVD	dô	dô
vor	APPR	vore	vore
im	PPER.Masc.Dat.Sg.3	im	ër
sach	VVFIN.Ind.Past.Sg.3	sach	sëhen
einen	DIART.Masc.Akk.Sg.st	einen	èin
nebel	NA.Masc.Akk.Sg.st	nebel	nëbel
der	DDS.Masc.Nom.Sg.*	der	dër
was	VAFIN.Ind.Past.Sg.3	was	wësen
swarz	ADJD.Pos	swarz	swarz
,	$_	,	,
alse	KO*	alse	allsô
swebel	NA.Masc.Nom.Sg.st	swebel	swëbel
unde	KON	unde	unte
harz	NA.Neut.Nom.Sg.st	harz	harz
ensamet	AVD	ensament	ensament
brunnen	VVFIN.*.Past.Pl.3	brunnen	brinnen
beide	KON	beide	bèide
überal	AVD	überal	überall
ûf	APPR	ûf	ûf
der	DDART.Fem.Dat.Sg.*	der	dër
heide	NA.Fem.Dat.Sg.st	heide	hèide
.	$_	.	.
	
dar	PAVD	dâr	dâr
în	PAVAP	în	în
vlôch	VVFIN.Ind.Past.Sg.3	vlôch	vlièhen
der	DDART.Masc.Nom.Sg.*	der	dër
kurze	ADJA.Pos.Masc.Nom.Sg.wk	kurze	kurz
man	NA.Masc.Nom.Sg.st	man	mann
;	$_	;	;
dâ	AVD	dâ	dâr
gesigt	VVFIN.*.Past.Sg.3	gesigete	gesigen
ouch	AVD	ouch	ouch
im	PPER.Masc.Dat.Sg.3	im	ër
der	DDART.Masc.Nom.Sg.*	der	dër
tôt	NA.Masc.Nom.Sg.st	tôt	tôd
an	PTKVZ	an	ane
.	$_	.	.
	
der	DDART.Masc.Nom.Sg.*	der	dër
nebel	NA.Masc.Nom.Sg.st	nebel	nëbel
ûz	APPR	ûz	ûz
einem	DIART.Neut.Dat.Sg.st	einem	èin
mose	NA.Neut.Dat.Sg.st	mose	mos
gie	VVFIN.Ind.Past.Sg.3	gie	gân
;	$_	;	;
die	DDART.Fem.Akk.Sg.*	die	dër
âventiure	NA.Fem.Akk.Sg.st	âventiure	âventiure
er	PPER.Masc.Nom.Sg.3	er	ër
bevie	VVFIN.Ind.Past.Sg.3	bevie	bevâhen
umbe	PTKVZ	umbe	umbe
und	KON	und	unte
umbe	AVD	umbe	umbe
als	KO*	als	allsô
ein	DIART	ein	èin
rinc	NA.Masc.Akk.Sg.st	rinc	ring
.	$_	.	.
	
ditz	DDS.Neut.Nom.Sg.*	ditz	dise
was	VAFIN.Ind.Past.Sg.3	was	wësen
ein	DIART	ein	èin
harte	AVD	harte	harte
vremdez	ADJA.Pos.Neut.Nom.Sg.st	vremedez	vrèmede
dinc	NA.Neut.Nom.Sg.st	dinc	ding
daz	KOUS	daz	dazz
nieman	DIA.*.Nom.Sg.st	nieman	nièmannd
her	PAVD	her	hëre
ûz	PAVAP	ûz	ûz
noch	KON	noch	noh
drin	PAVD|PAVAP	dâr|în	dâr|în
,	$_	,	,
als	KO*	als	allsô
ichs	PPER.*.Nom.Sg.1|PPER.Neut.Gen.Sg.3	ich|es	ich|ër
bewîset	VVPP	bewîset	bewîsen
bin	VAFIN.Ind.Pres.Sg.1	bin	sîn
,	$_	,	,
weder	KO*	weder	wëder
reit	ADJD.Pos	reit	rèide
noch	KON	noch	noh
engie	PTKNEG|VVFIN.Ind.Past.Sg.3	en|gie	ne|gân
unzdaz	KOUS	unz_daz	unze_dazz
diu	DDART.Fem.Nom.Sg.*	diu	dër
sunne	NA.Fem.Nom.Sg.*	sunne	sunne
ir	DPOSA	ire	ire
schîn	NA.Masc.Akk.Sg.*	schîn	schîne
verlie	VVFIN.Ind.Past.Sg.3	verlie	verlâzen
,	$_	,	,
sô	AVD	sô	sô
daz	KOUS	daz	dazz
si	PPER.Fem.Nom.Sg.3	si	ër
entweich	VVFIN.Ind.Past.Sg.3	entweich	entwîchen
der	DDART.Fem.Dat.Sg.*	der	dër
naht	NA.Fem.Dat.Sg.st	naht	naht
;	$_	;	;
sô	AVD	sô	sô
was	VAFIN.Ind.Past.Sg.3	was	wësen
niwan	AVD	niuwan	niuwan
daz	DDART.Neut.Nom.Sg.*	daz	dër
mos	NA.Neut.Nom.Sg.st	mos	mos
bedaht	VVPP	bedâht	bedènken
;	$_	;	;
dar	PAVD	dâr	dâr
ûf	PAVAP	ûf	ûf
legt	VVFIN.*.Past.Sg.3	legete	lègen
sich	PRF.Akk.*.*	sich	sich
der	DDART.Masc.Nom.Sg.*	der	dër
nebel	NA.Masc.Nom.Sg.st	nebel	nëbel
nider	PTKVZ	nider	nidere
;	$_	;	;
mit	APPR	mit	mit
der	DDART.Fem.Dat.Sg.*	der	dër
naht	NA.Fem.Dat.Sg.st	naht	naht
steic	VVFIN.Ind.Past.Sg.3	steic	stîgen
er	PPER.Masc.Nom.Sg.3	er	ër
ie	AVD	ie	iè
wider	AVD	wider	widere
.	$_	.	.
	
ditz	DDS.Neut.Nom.Sg.*	ditz	dise
was	VAFIN.Ind.Past.Sg.3	was	wësen
ein	DIART.Fem.Nom.Sg.*	ein	èin
vil	AVD	vile	vile
kurziu	ADJA.Pos.Fem.Nom.Sg.st	kurziu	kurz
zît	NA.Fem.Nom.Sg.st	zît	zît
.	$_	.	.
	
an	APPR	an	ane
der	DDART.Fem.Dat.Sg.*	der	dër
wîle	NA.Fem.Dat.Sg.st	wîle	wîle
hêt	VAFIN.*.Past.Sg.3	hæte	haben
sich	PRF.Akk.*.*	sich	sich
der	DDART.Masc.Nom.Sg.*	der	dër
strît	NA.Masc.Nom.Sg.st	strît	strît
verendet	VVPP	verendet	verènten
zwischen	APPR	zwischen	zwischen
in	PPER.*.Dat.Pl.3	in	ër
beiden	DID.*.Dat.Pl.st	beiden	bèide
;	$_	;	;
der	DDART.Masc.Nom.Sg.*	der	dër
tôt	NA.Masc.Nom.Sg.st	tôt	tôd
hêt	VAFIN.*.Past.Sg.3	hæte	haben
si	PPER.*.Akk.Pl.3	si	ër
gescheiden	VVPP	gescheiden	schèiden
,	$_	,	,
als	KO*	als	allsô
ich	PPER.*.Nom.Sg.1	ich	ich
iu	PPER.*.Dat.Pl.2	iu	ir
ê	AVD	êr	êr
gesaget	VVPP	gesaget	sagen
hân	VAFIN.Ind.Pres.Sg.1	hân	haben
.	$_	.	.
	
karriôz	NE.Nom.Sg	Karrîôs	Karrîz
sich	PRF.Akk.*.*	sich	sich
niht	PTKNEG	niht	niht
versan	VVFIN.Ind.Past.Sg.3	versan	versinnen
und	KON	und	unte
wolde	VMFIN.*.Past.Sg.3	wolte	wèllen
durch	APPR	durch	durh
den	DDART.Masc.Akk.Sg.*	den	dër
nebel	NA.Masc.Akk.Sg.st	nebel	nëbel
dan	AVD	danne	danne
gevlohen	VVPP	gevlohen	vlièhen
sîn	VAINF	sîn	sîn
;	$_	;	;
dô	AVD	dô	dô
was	VAFIN.Ind.Past.Sg.3	was	wësen
er	PPER.Masc.Nom.Sg.3	er	ër
an	APPR	an	ane
in	PPER.*.Dat.Pl.3	in	ër
gevallen	VVPP	gevallen	vallen
als	KO*	als	allsô
ein	DIART	ein	èin
harz	NA.Neut.Nom.Sg.st	harz	harz
.	$_	.	.
	
sîn	DPOSA	sîn	sîn
wâfen	NA.Neut.Nom.Sg.st	wâfen	wâfen
daz	DDS.Neut.Nom.Sg.*	daz	dër
was	VAFIN.Ind.Past.Sg.3	was	wësen
allez	DID.Neut.Nom.Sg.st	allez	all
swarz	ADJD.Pos	swarz	swarz
,	$_	,	,
daz	DRELS.Neut.Nom.Sg	daz	dër
ê	AVD	êr	êr
in	APPR	in	in
liehter	ADJA.Pos.Fem.Dat.Sg.st	liehter	lièht
varwe	NA.Fem.Dat.Sg.st	varwe	varwe
schein	VVFIN.Ind.Past.Sg.3	schein	schînen
;	$_	;	;
sîn	DPOSA	sîn	sîn
ros	NA.Neut.Nom.Sg.st	ros	ross
was	VAFIN.Ind.Past.Sg.3	was	wësen
als	KO*	als	allsô
ein	DIART	ein	èin
bechstein	NA.Masc.Nom.Sg.st	bechstein	bëchstèin
erstarret	VVPP	erstarret	erstarren
und	KON	und	unte
bestecket	VVPP	bestecket	bestècken
;	$_	;	;
der	DDART.Masc.Nom.Sg.*	der	dër
nebel	NA.Masc.Nom.Sg.st	nebel	nëbel
hêt	VAFIN.*.Past.Sg.3	hæte	haben
in	PPER.Masc.Akk.Sg.3	in	ër
bedecket	VVPP	bedecket	bedècken
dicker	AVD	dicker	dicke
danne	KOKOM	danne	danne
eins	DIART.Masc.Gen.Sg.st	eines	èin
mannes	NA.Masc.Gen.Sg.st	mannes	mann
hant	NA.Fem.Nom.Sg.st	hant	hant
;	$_	;	;
alsô	AVD	alsô	allsô
tôten	ADJD.Pos	tôten	tôt
er	PPER.Masc.Nom.Sg.3	er	ër
in	PPER.Masc.Akk.Sg.3	in	ër
vant	VVFIN.Ind.Past.Sg.3	vant	vinden
.	$_	.	.
	
swenne	AVG	swenne	swanne
der	DDART.Masc.Nom.Sg.*	der	dër
nebel	NA.Masc.Nom.Sg.st	nebel	nëbel
nider	PTKVZ	nider	nidere
gie	VVFIN.Ind.Past.Sg.3	gie	gân
,	$_	,	,
swaz	PG.Neut.Akk.Sg.st	swaz	swër
er	PPER.Masc.Nom.Sg.3	er	ër
under	APPR	under	unter
im	PPER.Masc.Dat.Sg.3	im	ër
bevie	VVFIN.Ind.Past.Sg.3	bevie	bevâhen
,	$_	,	,
daz	DDS.Neut.Akk.Sg.*	daz	dër
lîmte	VVFIN.*.Past.Sg.3	lîmete	limmen
er	PPER.Masc.Nom.Sg.3	er	ër
zesamne	AVD	zesamene	zesamene
gar	AVD	gar	gare
.	$_	.	.
	
dô	KOUS	dô	dô
des	DDS.Neut.Gen.Sg.*	des	dër
der	DDART.Masc.Nom.Sg.*	der	dër
rîter	NA.Masc.Nom.Sg.st	rîtær	rîtære
wart	VAFIN.Ind.Past.Sg.3	wart	wërden
gewar	ADJD.Pos	gewar	geware
der	DRELS.Masc.Nom.Sg	der	dër
nâch	APPR	nâch	nâh
der	DDART.Fem.Dat.Sg.*	der	dër
âventiure	NA.Fem.Dat.Sg.st	âventiure	âventiure
reit	VVFIN.Ind.Past.Sg.3	reit	rîten
,	$_	,	,
sîn	DPOSA	sîn	sîn
rîten	NA.Neut.Akk.Sg.st	rîten	rîten
er	PPER.Masc.Nom.Sg.3	er	ër
dar	PAVD	dâr	dâr
în	PAVAP	în	în
vermeit	VVFIN.Ind.Past.Sg.3	vermeit	vermîden
unz	KOUS	unz	unze
er	PPER.Masc.Nom.Sg.3	er	ër
sich	PRF.Akk.*.*	sich	sich
ûf	APPR	ûf	ûf
daz	DDART.Neut.Akk.Sg.*	daz	dër
mos	NA.Neut.Akk.Sg.st	mos	mos
gelie	VVFIN.Ind.Past.Sg.3	gelie	gelâzen
.	$_	.	.
	
eine	DIART.Fem.Akk.Sg.st	eine	èin
strâze	NA.Fem.Akk.Sg.st	strâze	strâze
er	PPER.Masc.Nom.Sg.3	er	ër
dô	AVD	dô	dô
gevie	VVFIN.Ind.Past.Sg.3	gevie	gevâhen
,	$_	,	,
diu	DDS.Fem.Nom.Sg.*	diu	dër
was	VAFIN.Ind.Past.Sg.3	was	wësen
gebrücket	VVPP	gebrücket	brücken
über	APPR	über	über
daz	DDART.Neut.Akk.Sg.*	daz	dër
mos	NA.Neut.Akk.Sg.st	mos	mos
;	$_	;	;
dar	PAVD	dâr	dâr
an	PAVAP	an	ane
truoc	VVFIN.Ind.Past.Sg.3	truoc	tragen
in	PPER.Masc.Akk.Sg.3	in	ër
sîn	DPOSA	sîn	sîn
schoenez	ADJA.Pos.Neut.Nom.Sg.st	schoenez	schoène
ros	NA.Neut.Nom.Sg.st	ros	ross
.	$_	.	.
	
nu	AVD	nû	nû
was	VAFIN.Ind.Past.Sg.3	was	wësen
diu	DDART.Fem.Nom.Sg.*	diu	dër
selbe	DDA.Fem.Nom.Sg.wk	selbe	sëlb
strâze	NA.Fem.Nom.Sg.*	strâze	strâze
wol	AVD	wole	wole
eines	DIART.Masc.Gen.Sg.st	eines	èin
schuzzes	NA.Masc.Gen.Sg.st	schuzzes	schuzz
mâze	NA.Fem.Nom.Sg.*	mâze	mâze
gebrücket	VVPP	gebrücket	brücken
meisterlîche	AVD	meisterlîche	mèisterlîche
;	$_	;	;
dar	PAVD	dâr	dâr
ûf	PAVAP	ûf	ûf
harte	AVD	harte	harte
rîche	ADJD.Pos	rîche	rîche
von	APPR	von	von
marmel	NE.Dat.Sg	Marmel	Marmel
ein	DIART	ein	èin
tor	NA.Masc.Nom.Sg.wk	tôr	tôre
gemûret	VVPP	gemûret	mûren
lac	VVFIN.Ind.Past.Sg.3	lac	ligen
,	$_	,	,
des	DDS.Neut.Gen.Sg.*	des	dër
ein	DIART	ein	èin
rat	NA.Masc.Nom.Sg.st	rât	rât
von	APPR	von	von
êre	NA.Fem.Dat.Sg.st	êre	êre
pflac	VVFIN.Ind.Past.Sg.3	pflac	pflëgen
;	$_	;	;
daz	DDS.Neut.Nom.Sg.*	daz	dër
lief	VVFIN.Ind.Past.Sg.3	lief	loufen
umbe	PTKVZ	umbe	umbe
vor	APPR	vore	vore
dem	DDART.Neut.Dat.Sg.*	dem	dër
tor	NA.Neut.Dat.Sg.st	tore	tor
ûf	APPR	ûf	ûf
îsenînen	ADJA.Pos.*.Dat.Pl.*	îsenînen	îsenîn
