rîchiu	ADJA.Pos.Fem.Nom.Sg.st	rîchiu	rîche
iht	AVD	iht	iht
taeten	VVFIN.Subj.Past.Pl.3	tæten	tuon
.	$_	.	.
	
do	AVD	dô	dô
santer	VVFIN.*.Past.Sg.3|PPER.Masc.Nom.Sg.3	sante|er	sènten|ër
in	APPR	in	in
egiptenlant	NE.Akk.Sg	Egiptenlant	Egiptenlant
,	$_	,	,
dâ	AVD	dâ	dâr
der	DDART.Masc.Nom.Sg.*	der	dër
gotes	NA.Masc.Gen.Sg.st	gotes	got
wîgant	NA.Masc.Nom.Sg.st	wîgant	wîgant
der	DDART.Masc.Nom.Sg.*	der	dër
heilege	ADJA.Pos.Masc.Nom.Sg.wk	heilige	hèilig
jerêmîas	NE.Nom.Sg	Jeremias	Jeremias
der	DDART.Masc.Nom.Sg.*	der	dër
wîssage	NA.Masc.Nom.Sg.wk	wîssage	wîssage
begraben	VVPP	begraben	begraben
was	VAFIN.Ind.Past.Sg.3	was	wësen
,	$_	,	,
und	KON	und	unte
hiez	VVFIN.Ind.Past.Sg.3	hiez	hèizen
dô	AVD	dô	dô
sîn	DPOSA.Neut.Akk.Sg.*	sîn	sîn
gebeine	NA.Neut.Akk.Sg.st	gebeine	gebèine
das	DDART.Neut.Akk.Sg.*	daz	dër
heileg	ADJA.Pos.Neut.Akk.Sg.*	heilic	hèilig
und	KON	und	unte
daz	DDART.Neut.Akk.Sg.*	daz	dër
reine	ADJA.Pos.Neut.Akk.Sg.wk	reine	rèine
nemen	NA.Neut.Akk.Sg.st	nemen	nëmen
unde	KON	unde	unte
bringen	VVINF	bringen	bringen
dar	AVD	dar	dâr
und	KON	und	unte
hiez	VVFIN.Ind.Past.Sg.3	hiez	hèizen
ez	PPER.Neut.Akk.Sg.3	ez	ër
in	APPR	in	in
die	DDART.Fem.Akk.Sg.*	die	dër
mûre	NA.Fem.Akk.Sg.st	mûre	mûre
gar	AVD	gar	gare
alumbelegen	VVINF	alumbelegen	allumbelègen
.	$_	.	.
	
daz	DDS.Neut.Nom.Sg.*	daz	dër
ergie	VVFIN.Ind.Past.Sg.3	ergie	ergân
.	$_	.	.
	
sît	KOUS	sît	sîd
daz	DDS.Neut.Nom.Sg.*	daz	dër
geschach	VVFIN.Ind.Past.Sg.3	geschach	geschëhen
,	$_	,	,
sô	AVD	sô	sô
wart	VAFIN.Ind.Past.Sg.3	wart	wërden
ouch	AVD	ouch	ouch
nie	AVD	nie	niè
in	APPR	in	in
der	DDART.Fem.Dat.Sg.*	der	dër
stat	NA.Fem.Dat.Sg.st	stat	stat
,	$_	,	,
daz	DDS.Neut.Akk.Sg.*	daz	dër
hoere	VVFIN.*.Pres.Sg.1	hoere	hoèren
ich	PPER.*.Nom.Sg.1	ich	ich
jehn	VVFIN.Ind.Pres.Sg.1	jihen	jëhen
,	$_	,	,
eiterhafter	ADJA.Pos.Masc.Nom.Sg.st	eiterhafter	èiterhaft
wurm	NA.Masc.Nom.Sg.st	wurm	wurm
gesehn	VVPP	gesehen	sëhen
.	$_	.	.
	
des	DDS.Neut.Gen.Sg.*	des	dër
giht	VVFIN.Ind.Pres.Sg.3	jihet	jëhen
diu	DDART.Fem.Nom.Sg.*	diu	dër
rehte	ADJA.Pos.Fem.Nom.Sg.wk	rehte	rëht
wârheit	NA.Fem.Nom.Sg.st	wârheit	wârhèit
als	KO*	als	allsô
uns	PPER.*.Dat.Pl.1	uns	wir
diu	DDART.Fem.Nom.Sg.*	diu	dër
schrift	NA.Fem.Nom.Sg.st	schrift	schrift
hât	VAFIN.Ind.Pres.Sg.3	hât	haben
geseit	VVPP	geseit	sagen
.	$_	.	.
	
ouch	AVD	ouch	ouch
ist	VAFIN.Ind.Pres.Sg.3	ist	sîn
von	APPR	von	von
im	PPER.Masc.Dat.Sg.3	im	ër
geschriben	VVPP	geschriben	schrîben
sô	AVD	sô	sô
daz	KOUS	daz	dazz
er	PPER.Masc.Nom.Sg.3	er	ër
in	APPR	in	in
egiptô	NE.Dat.Sg	Egipto	Aegyptus
het	VAFIN.*.Past.Sg.3	hæte	haben
mit	APPR	mit	mit
grôzer	ADJA.Pos.Fem.Dat.Sg.st	grôzer	grôz
rîcheit	NA.Fem.Dat.Sg.st	rîchheit	rîchhèit
eine	DIART.Fem.Akk.Sg.st	eine	èin
grôze	ADJA.Pos.Fem.Akk.Sg.st	grôze	grôz
stat	NA.Fem.Akk.Sg.st	stat	stat
geleit	VVPP	geleit	lègen
,	$_	,	,
der	DDS.Masc.Nom.Sg.*	der	dër
ist	VAFIN.Ind.Pres.Sg.3	ist	sîn
der	DDART.Masc.Nom.Sg.*	der	dër
selbe	DDA.Masc.Nom.Sg.wk	selbe	sëlb
name	NA.Masc.Nom.Sg.*	name	name
erkant	VVPP	erkant	erkènnen
,	$_	,	,
alexandrîe	NE.Dat.Sg	Alexandrîe	Alexandria
ist	VAFIN.Ind.Pres.Sg.3	ist	sîn
si	PPER.Fem.Nom.Sg.3	si	ër
genant	VVPP	genant	nènnen
.	$_	.	.
	
ein	DIART.Masc.Nom.Sg.*	ein	èin
vürste	NA.Masc.Nom.Sg.wk	vürste	vürste
was	VAFIN.Ind.Past.Sg.3	was	wësen
geheizen	VVPP	geheizen	hèizen
sus	AVD	sus	sus
der	DDART.Masc.Nom.Sg.*	der	dër
werde	ADJA.Pos.Masc.Nom.Sg.wk	werde	wërd
vürst	NA.Masc.Nom.Sg.st	vurst	vrust
eschalus	NE.Nom.Sg	Eschalus	Eschalus
,	$_	,	,
dem	DDS.Masc.Dat.Sg.*	dem	dër
bevalch	VVFIN.Ind.Past.Sg.3	bevalch	bevëlhen
er	PPER.Masc.Nom.Sg.3	er	ër
die	DDART.Fem.Akk.Sg.*	die	dër
stat	NA.Fem.Akk.Sg.st	stat	stat
.	$_	.	.
	
egiptenlant	NE.Akk.Sg	Egiptenlant	Egiptenlant
er	PPER.Masc.Nom.Sg.3	er	ër
phlegen	VVINF	pflegen	pflëgen
bat	VVFIN.Ind.Past.Sg.3	bat	biten
einen	DIART.Masc.Akk.Sg.st	einen	èin
vürsten	NA.Masc.Akk.Sg.wk	vürsten	vürste
wîte	AVD	wîte	wîte
erkant	ADJN.Masc.Akk.Sg.*	erkant	erkant
,	$_	,	,
der	DDS.Masc.Nom.Sg.*	der	dër
was	VAFIN.Ind.Past.Sg.3	was	wësen
peucestes	NE.Nom.Sg	Peucestes	Peucestes
genant	VVPP	genant	nènnen
.	$_	.	.
	
polîmones	NE.Nom.Sg	Polimones	Polimones
ein	DIART	ein	èin
rîcher	ADJA.Pos.Masc.Nom.Sg.st	rîcher	rîche
degn	NA.Masc.Nom.Sg.st	degen	dëgen
mit	APPR	mit	mit
drîzec	CARDA	drîzic	drîzig
schiffen	NA.Neut.Dat.Pl.st	schiffen	schiff
solde	VMFIN.*.Past.Sg.3	solte	solen
phlegn	VVINF	pflegen	pflëgen
des	DDART.Neut.Gen.Sg.*	des	dër
phlûmes	NA.Neut.Gen.Sg.st	pflûmes	pflûm
der	DRELS.Masc.Nom.Sg	der	dër
vür	APPR	vür	vüre
dâmiât	PAVD|PAVAP	dâ|mit	dâr|mite
in	APPR	in	in
daz	DDART.Neut.Akk.Sg.*	daz	dër
mer	NA.Neut.Akk.Sg.st	mer	mère
durch	APPR	durch	durh
egipten	NE.Akk.Sg	Egipten	Egipten
gât	VVFIN.Ind.Pres.Sg.3	gât	gân
,	$_	,	,
der	DDS.Masc.Nom.Sg.*	der	dër
ist	VAFIN.Ind.Pres.Sg.3	ist	sîn
geheizen	VVPP	geheizen	hèizen
nîlus	NE.Nom.Sg	Nilus	Nilus
.	$_	.	.
	
der	DDART.Masc.Nom.Sg.*	der	dër
werd	ADJA.Pos.Masc.Nom.Sg.wk	werde	wërd
apollônîus	NE.Nom.Sg	Apollonius	Apollonius
solde	VMFIN.*.Past.Sg.3	solte	solen
mit	APPR	mit	mit
rîchen	ADJA.Pos.*.Dat.Pl.*	rîchen	rîche
dingen	NA.Neut.Dat.Pl.st	dingen	ding
der	DDART.*.Gen.Pl.*	der	dër
lande	NA.Neut.Gen.Pl.st	lande	lant
zins	NA.Masc.Akk.Sg.st	zins	zins
im	PPER.Masc.Dat.Sg.3	im	ër
bringen	VVINF	bringen	bringen
z	APPR	ze	ze
alexandrîe	NE.Dat.Sg	Alexandrîe	Alexandria
in	APPR	in	in
die	DDART.Fem.Akk.Sg.*	die	dër
stat	NA.Fem.Akk.Sg.st	stat	stat
als	KO*	als	allsô
er	PPER.Masc.Nom.Sg.3	er	ër
gebôt	VVFIN.Ind.Past.Sg.3	gebôt	gebièten
und	KON	und	unte
in	PPER.Masc.Akk.Sg.3	in	ër
bat	VVFIN.Ind.Past.Sg.3	bat	biten
.	$_	.	.
	
nû	KOUS	nû	nû
er	PPER.Masc.Nom.Sg.3	er	ër
z	APPR	ze	ze
alexandrîe	NE.Dat.Sg	Alexandrîe	Alexandria
lac	VVFIN.Ind.Past.Sg.3	lac	ligen
,	$_	,	,
mit	APPR	mit	mit
schimphe	NA.Masc.Dat.Sg.st	schimpfe	schimpf
grôzer	ADJA.Pos.*.Gen.Pl.st	grôzer	grôz
vröuden	NA.Fem.Gen.Pl.*	vröuweden	vröuwede
phlac	VVFIN.Ind.Past.Sg.3	pflac	pflëgen
und	KON	und	unte
man	PI.*.Nom.Sg.st	man	man
dô	AVD	dô	dô
sach	VVFIN.Ind.Past.Sg.3	sach	sëhen
mit	APPR	mit	mit
vröuden	NA.Fem.Dat.Pl.*	vröuweden	vröuwede
sîn	DPOSA	sîn	sîn
vil	AVD	vile	vile
edler	ADJA.Pos.*.Gen.Pl.st	edeler	èdele
juncherrelîn	NA.Neut.Nom.Pl.st	junchêrren	junghêrrelîn
als	KO*	als	allsô
noch	AVD	noch	noh
die	DDART.*.Nom.Pl.*	die	dër
jungen	ADJA.Pos.*.Nom.Pl.wk	jungen	jung
gerne	AVD	gerne	gërne
sint	VAFIN.Ind.Pres.Pl.3	sint	sîn
,	$_	,	,
ector	NE.Nom.Sg	Ector	Hector
,	$_	,	,
parmênîônes	NE.Gen.Sg	Parmenîos	Parmenîon
kint	NA.Neut.Nom.Sg.st	kint	kind
,	$_	,	,
stôrte	VVFIN.*.Past.Sg.3	stôrte	stoèren
ir	PPER.*.Gen.Pl.3	ir	ër
aller	DID.*.Gen.Pl.st	aller	all
vröude	NA.Fem.Akk.Sg.st	vröuwede	vröuwede
dô	AVD	dô	dô
:	$_	:	:
sich	PRF.Akk.*.*	sich	sich
vuocte	VVFIN.*.Past.Sg.3	wuogte	vüègen
ein	DIART	ein	èin
ungelücke	NA.Neut.Nom.Sg.st	ungelücke	ungelücke
alsô	AVD	alsô	allsô
daz	KOUS	daz	dazz
der	DDART.Masc.Nom.Sg.*	der	dër
juncherre	NA.Masc.Nom.Sg.wk	junchêrre	junghêrre
guot	ADJN.Masc.Nom.Sg.*	guot	guot
vuor	VVFIN.Ind.Past.Sg.3	vuor	varen
ûf	APPR	ûf	ûf
der	DDART.Fem.Dat.Sg.*	der	dër
wilden	ADJA.Pos.Fem.Dat.Sg.wk	wilden	wilde
wâges	NA.Masc.Gen.Sg.st	wâges	wâg
vluot	NA.Fem.Dat.Sg.st	vluot	vluot
und	KON	und	unte
wolde	VMFIN.*.Past.Sg.3	wolte	wèllen
durch	APPR	durch	durh
kurzwîle	NA.Fem.Akk.Sg.st	kurzewîle	kurzewîle
badn	VVINF	baden	baden
,	$_	,	,
sîn	DPOSA	sîn	sîn
kleinez	ADJA.Pos.Neut.Nom.Sg.st	kleinez	klèine
schif	NA.Neut.Nom.Sg.st	schif	schiff
wart	VAFIN.Ind.Past.Sg.3	wart	wërden
überladn	VVPP	überladen	überladen
sô	AVD	sô	sô
sêre	AVD	sêre	sêre
daz	KOUS	daz	dazz
ez	PPER.Neut.Nom.Sg.3	ez	ër
dô	AVD	dô	dô
versanc	VVFIN.Ind.Past.Sg.3	versanc	versinken
und	KON	und	unte
der	DDART.Masc.Nom.Sg.*	der	dër
juncherre	NA.Masc.Nom.Sg.wk	junchêrre	junghêrre
ertranc	VVFIN.Ind.Past.Sg.3	ertranc	ertrinken
.	$_	.	.
	
daz	DDS.Neut.Nom.Sg.*	daz	dër
vuocte	VVFIN.*.Past.Sg.3	wuogte	vüègen
in	APPR	in	in
allen	DIA.*.Dat.Pl.st	allen	all
jâmers	NA.Masc,Neut.Gen.Sg.st	jâmers	jâmer
nôt	NA.Fem,Masc.Akk.Sg.st	nôt	nôt
,	$_	,	,
um	APPR	umbe	umbe
des	DDART.Masc.Gen.Sg.*	des	dër
juncherren	NA.Masc.Gen.Sg.wk	junchêrren	junghêrre
tôt	NA.Masc.Akk.Sg.st	tôt	tôd
huop	VVFIN.Ind.Past.Sg.3	huop	hèben
sich	PRF.Akk.*.*	sich	sich
an	APPR	an	ane
dem	DDART.Masc.Dat.Sg.*	dem	dër
selben	DDA.Masc.Dat.Sg.wk	selben	sëlb
tage	NA.Masc.Dat.Sg.st	tage	tag
von	APPR	von	von
dem	DDART.Neut.Dat.Sg.*	dem	dër
her	NA.Neut.Dat.Sg.st	her	hère
ein	DIART	ein	èin
michel	ADJA.Pos	michel	michel
klage	NA.Fem.Nom.Sg.*	klage	klage
,	$_	,	,
wan	KO*	wan	wante
alexander	NE.Nom.Sg	Alexander	Alexander
ê	AVD	êr	êr
nie	AVD	nie	niè
wart	VAFIN.Ind.Past.Sg.3	wart	wërden
dehein	DIA	dechein	dehèin
juncherr	NA.Masc.Nom.Sg.wk	junchêrr	junghêrre
alsô	AVD	alsô	allsô
zart	ADJD.Pos	zart	zart
.	$_	.	.
	
swenne	AVG	swenne	swanne
ein	DIART	ein	èin
leitlich	ADJA.Pos	leitlich	lèidlich
ungemach	NA.Masc,Neut.Nom.Sg.st	ungemach	ungemach
geschiht	VVFIN.Ind.Pres.Sg.3	geschihet	geschëhen
als	KO*	als	allsô
ez	PPER.Neut.Nom.Sg.3	ez	ër
dô	AVD	dô	dô
geschach	VVFIN.Ind.Past.Sg.3	geschach	geschëhen
dâ	AVD	dâ	dâr
stât	VVFIN.Ind.Pres.Sg.3	stât	stân
vil	AVD	vile	vile
gerne	AVD	gerne	gërne
ein	DIART.Neut.Nom.Sg.*	ein	èin
anderz	DIS.Neut.Nom.Sg.st	anderz	ander
bî	APPR	bî	bî
,	$_	,	,
jâ	PTKANT	jâ	jâ
leider	AVD	leider	lèider
!	$_	!	!
	
daz	KOUS	daz	dazz
ez	PPER.Neut.Nom.Sg.3	ez	ër
alsô	AVD	alsô	allsô
sî	VAFIN.Subj.Pres.Sg.3	sî	sîn
,	$_	,	,
diz	DDS.Neut.Nom.Sg.*	diz	dise
wart	VAFIN.Ind.Past.Sg.3	wart	wërden
ouch	AVD	ouch	ouch
bewaeret	VVPP	bewæret	bewæren
dâ	AVD	dâ	dâr
mit	APPR	mit	mit
einem	DIART.Neut.Dat.Sg.st	einem	èin
groezern	ADJA.Pos.Neut.Dat.Sg.wk	grôzern	grôz
leide	NA.Neut.Dat.Sg.st	leide	lèid
sâ	AVD	sâ	sâr
.	$_	.	.
	
dem	DDART.Masc.Dat.Sg.*	dem	dër
künge	NA.Masc.Dat.Sg.st	küninge	küning
wart	VAFIN.Ind.Past.Sg.3	wart	wërden
von	APPR	von	von
wârheit	NA.Fem.Dat.Sg.st	wârheit	wârhèit
ein	DIART.Neut.Nom.Sg.*	ein	èin
leitlîchez	ADJA.Pos.Neut.Nom.Sg.st	leitlîchez	lèidlich
maere	NA.Neut.Nom.Sg.st	mære	mære
geseit	VVPP	geseit	sagen
:	$_	:	:
andrômachus	NE.Nom.Sg	Andromachus	Andromachus
der	DDART.Masc.Nom.Sg.*	der	dër
wîgant	NA.Masc.Nom.Sg.st	wîgant	wîgant
waer	VAFIN.Subj.Past.Sg.3	wær	wësen
alsô	AVD	alsô	allsô
lebende	ADJD.Pos	lebende	lëbente
verbrant	VVPP	verbrant	verbrènnen
,	$_	,	,
das	DDS.Neut.Akk.Sg.*	daz	dër
haeten	VAFIN.*.Past.Pl.3	hæten	haben
in	APPR	in	in
den	DDART.*.Dat.Pl.*	den	dër
zîten	NA.Fem,Neut.Dat.Pl.st	zîten	zît
getân	VVPP	getân	tuon
die	DDART.*.Nom.Pl.*	die	dër
samarîten	NA.Masc.Nom.Pl.st	samarîten	samarît
.	$_	.	.
	
dem	DDART.Masc.Dat.Sg.*	dem	dër
künge	NA.Masc.Dat.Sg.st	küninge	küning
wurden	VAFIN.*.Past.Pl.3	wurden	wërden
swaere	ADJD.Pos	swære	swære
diu	DDART.Neut.Nom.Pl.*	diu	dër
klagelîchen	ADJA.Pos.*.Nom.Pl.wk	klagelîchen	klagelich
maere	NA.Neut.Nom.Pl.st	mære	mære
.	$_	.	.
	
sîn	DPOSA	sîn	sîn
botschaft	NA.Fem.Akk.Sg.st	boteschaft	boteschaft
er	PPER.Masc.Nom.Sg.3	er	ër
sande	VVFIN.*.Past.Sg.3	sante	sènten
gen	APPR	gein	gègen
sîrîâ	NE.Dat.Sg	Siria	Syria
dem	DDART.Neut.Dat.Sg.*	dem	dër
lande	NA.Neut.Dat.Sg.st	lande	lant
mit	APPR	mit	mit
grôzer	ADJA.Pos.Fem.Dat.Sg.st	grôzer	grôz
werlîcher	ADJA.Pos.Fem.Dat.Sg.st	werlîcher	wèrelich
schar	NA.Fem.Dat.Sg.st	schar	schare
und	KON	und	unte
hiez	VVFIN.Ind.Past.Sg.3	hiez	hèizen
die	DDS.Fem.Akk.Sg.*	die	dër
verderben	VVINF	verderben	verdërben
gar	AVD	gar	gare
von	APPR	von	von
den	DRELS.*.Dat.Pl	den	dër
der	DDART.Masc.Nom.Sg.*	der	dër
vürstlîche	ADJA.Pos.Masc.Nom.Sg.wk	vürstlîche	vürstelich
degn	NA.Masc.Nom.Sg.st	degen	dëgen
andrômachus	NE.Nom.Sg	Andromachus	Andromachus
was	VAFIN.Ind.Past.Sg.3	was	wësen
tôt	ADJD.Pos	tôt	tôt
gelegn	VVPP	gelegen	ligen
.	$_	.	.
	
ouch	KO*	ouch	ouch
hiez	VVFIN.Ind.Past.Sg.3	hiez	hèizen
er	PPER.Masc.Nom.Sg.3	er	ër
verderben	VVINF	verderben	verdërben
sâ	AVD	sâ	sâr
die	DDART.Masc.Akk.Pl.*	die	dër
vürsten	NA.Masc.Akk.Pl.wk	vürsten	vürste
von	APPR	von	von
mêdimnêa	NE.Dat.Sg	<unknown>	<unknown>
,	$_	,	,
der	DDS.Masc.Nom.Sg.*	der	dër
was	VAFIN.Ind.Past.Sg.3	was	wësen
aristônîcus	NE.Nom.Sg	Aristonicus	Aristonicus
und	KON	und	unte
der	DDART.Masc.Nom.Sg.*	der	dër
vreche	ADJA.Pos.Masc.Nom.Sg.wk	vreche	vrëch
crîsôlâus	NE.Nom.Sg	Crîsolaus	Crisolaus
,	$_	,	,
die	DRELS.Masc.Akk.Pl	die	dër
ze	APPR	ze	ze
kîunamphotêr	NA.Masc,Neut.Akk.Pl.st	kiunampfoter	kiunamuot
vienc	VVFIN.Ind.Past.Sg.3	vienc	vâhen
,	$_	,	,
der	DDART.Masc.Nom.Sg.*	der	dër
rîche	ADJA.Pos.Masc.Nom.Sg.wk	rîche	rîche
vürste	NA.Masc.Nom.Sg.wk	vürste	vürste
hêr	ADJN.Masc.Nom.Sg.*	hêr	hêre
,	$_	,	,
und	KON	und	unte
sîn	DPOSA.Masc.Nom.Sg.*	sîn	sîn
geselle	NA.Masc.Nom.Sg.wk	geselle	gesèlle
hegelôch	NE.Nom.Sg	Hegeloch	Hegeloch
,	$_	,	,
den	DRELS.Masc.Akk.Sg	den	dër
elliu	DIA.Fem.Nom.Sg.st	alliu	all
zageheit	NA.Fem.Nom.Sg.st	zageheit	zagehèit
ie	AVD	ie	iè
vlôch	VVFIN.Ind.Past.Sg.3	vlôch	vlièhen
.	$_	.	.
	
dem	DDART.Masc.Dat.Sg.*	dem	dër
künge	NA.Masc.Dat.Sg.st	küninge	küning
kâmen	VVFIN.Ind.Past.Pl.3	kâmen	komen
maere	NA.Fem,Neut.Nom.Pl.st	mære	mære
im	PPER.Masc.Dat.Sg.3	im	ër
santen	VVFIN.*.Past.Pl.3	santen	sènten
atênaere	NA.Masc.Nom.Pl.st	âtenære	<unknown>
ir	DPOSA	ire	ire
gîsel	NA.Masc.Nom.Pl.st	gîsel	gîsel
und	KON	und	unte
ir	DPOSA	ire	ire
botschaft	NA.Fem.Nom.Sg.st	boteschaft	boteschaft
,	$_	,	,
die	DRELS.*.Nom.Pl	die	dër
ê	AVD	êr	êr
mit	APPR	mit	mit
werlîcher	ADJA.Pos.Fem.Dat.Sg.st	werlîcher	wèrelich
kraft	NA.Fem.Dat.Sg.st	kraft	kraft
warn	VAFIN.Ind.Past.Pl.3	wârn	wësen
ûz	APPR	ûz	ûz
sînen	DPOSA.*.Dat.Pl.st	sînen	sîn
hulden	NA.Fem.Dat.Pl.*	hulden	hulde
,	$_	,	,
die	DDS.*.Nom.Pl.*	die	dër
buten	VVFIN.*.Past.Pl.3	buten	bièten
nâch	APPR	nâch	nâh
ir	DPOSA	ire	ire
schulden	NA.Fem.Dat.Pl.*	schulden	schulde
ir	DPOSA	ire	ire
dienstlîche	ADJA.Pos.Fem.Akk.Sg.st	dienestlîche	diènestlich
sicherheit	NA.Fem.Akk.Sg.st	sicherheit	sicherhèit
.	$_	.	.
	
der	DDS.Masc.Nom.Sg.*	der	dër
was	VAFIN.Ind.Past.Sg.3	was	wësen
der	DDART.Masc.Nom.Sg.*	der	dër
degen	NA.Masc.Nom.Sg.st	degen	dëgen
wol	AVD	wole	wole
bereit	ADJD.Pos	bereit	berèite
und	KON	und	unte
enphienc	VVFIN.Ind.Past.Sg.3	entvienc	entvâhen
sie	PPER.Fem.Akk.Sg.3	sie	ër
sâ	AVD	sâ	sâr
zehant	AVD	zehant	zehant
.	$_	.	.
	
er	PPER.Masc.Nom.Sg.3	er	ër
liez	VVFIN.Ind.Past.Sg.3	liez	lâzen
in	PPER.Masc.Akk.Sg.3	in	ër
wider	PTKVZ	wider	widere
gar	AVD	gar	gare
diu	DDART.Neut.Akk.Pl.*	diu	dër
lant	NA.Neut.Akk.Pl.st	lant	lant
nâch	APPR	nâch	nâh
manschaft	NA.Fem.Dat.Sg.st	manschaft	mannschaft
,	$_	,	,
diu	DRELS.Neut.Nom.Pl	diu	dër
in	PPER.Masc.Akk.Sg.3	in	ër
sîne	DPOSA.Masc.Akk.Pl.st	sîne	sîn
man	NA.Masc.Akk.Pl.st	manne	mann
dâ	PAVD	dâ	dâr
vor	PAVAP	vore	vore
ê	AVD	êr	êr
gewunnen	VVFIN.*.Past.Pl.3	gewunnen	gewinnen
an	PTKVZ	an	ane
.	$_	.	.
	
vil	NA.Neut.Akk.Sg.st	vile	vile
lantherren	NA.Masc.Gen.Pl.*	lanthêrren	lanthêrre
tet	VVFIN.*.Past.Sg.3	tet	tuon
er	PPER.Masc.Nom.Sg.3	er	ër
sam	AVD	sam	same
:	$_	:	:
ir	PPER.*.Gen.Pl.3	ir	ër
aller	DID.*.Gen.Pl.st	aller	all
sicherheit	NA.Fem.Akk.Sg.st	sicherheit	sicherhèit
er	PPER.Masc.Nom.Sg.3	er	ër
nam	VVFIN.Ind.Past.Sg.3	nam	nëmen
,	$_	,	,
im	PPER.Masc.Dat.Sg.3	im	ër
sicherten	PPER.*.Nom.Pl.3|VVFIN.*.Past.Pl.3	si|kêrten	ër|kêren
vil	NA.Neut.Akk.Sg.st	vile	vile
vürsten	NA.Masc.Gen.Pl.wk	vürsten	vürste
dâ	AVD	dâ	dâr
des	DDART.Masc.Gen.Sg.*	des	dër
küneges	NA.Masc.Gen.Sg.st	küninges	küning
von	APPR	von	von
persîâ	NE.Dat.Sg	Persia	Persia
.	$_	.	.
	
nû	AVD	nû	nû
hâte	VAFIN.Ind.Past.Sg.3	hâte	haben
dârîus	NE.Nom.Sg	Darius	Darius
gesant	VVPP	gesant	sènten
hin	AVD	hin	hine
ze	APPR	ze	ze
crête	NE.Dat.Sg	Crête	Crête
in	APPR	in	in
daz	DDART.Neut.Akk.Sg.*	daz	dër
lant	NA.Neut.Akk.Sg.st	lant	lant
von	APPR	von	von
persîâ	NE.Dat.Sg	Persia	Persia
ein	DIART	ein	èin
michel	ADJA.Pos.Neut.Akk.Sg.*	michel	michel
her	NA.Neut.Akk.Sg.st	her	hère
und	KON	und	unte
von	APPR	von	von
spartân	NE.Dat.Sg	Spartân	Sparta
über	APPR	über	über
mer	NA.Neut.Akk.Sg.st	mer	mère
werlîche	AVD	wærlîche	wærlîche
grôze	ADJA.Pos.Fem.Akk.Sg.st	grôze	grôz
ritterschaft	NA.Fem.Akk.Sg.st	ritterschaft	rîtæreschaft
die	DRELS.*.Nom.Pl	die	dër
mit	APPR	mit	mit
vîentlîcher	ADJA.Pos.Fem.Dat.Sg.st	vîantlîcher	vîentlich
kraft	NA.Fem.Dat.Sg.st	kraft	kraft
twungn	VVFIN.Ind.Past.Pl.3	twungen	<unknown>
daz	DDART.Neut.Akk.Sg.*	daz	dër
selbe	DDA.Neut.Akk.Sg.wk	selbe	sëlb
rîche	NA.Neut.Akk.Sg.st	rîche	rîche
.	$_	.	.
	
dar	AVD	dar	dâr
wart	VAFIN.Ind.Past.Sg.3	wart	wërden
vil	AVD	vile	vile
krefteclîche	AVD	krefticlîche	krèftiglîche
amphotêr	NE.Nom.Sg	Amphoter	Amphoter
mit	APPR	mit	mit
her	NA.Neut.Dat.Sg.st	her	hère
gesant	VVPP	gesant	sènten
daz	KOUS	daz	dazz
er	PPER.Masc.Nom.Sg.3	er	ër
lôste	VVFIN.*.Past.Sg.3	lôste	loèsen
daz	DDART.Neut.Akk.Sg.*	daz	dër
lant	NA.Neut.Akk.Sg.st	lant	lant
.	$_	.	.
	
als	KO*	als	allsô
er	PPER.Masc.Nom.Sg.3	er	ër
dâ	AVD	dâ	dâr
kam	VVFIN.Ind.Past.Sg.3	kam	komen
,	$_	,	,
dô	AVD	dô	dô
vluhen	VVFIN.*.Past.Pl.3	vluhen	vlièhen
sâ	AVD	sâ	sâr
des	DDART.Masc.Gen.Sg.*	des	dër
künges	NA.Masc.Gen.Sg.st	küninges	küning
man	NA.Masc.Nom.Pl.st	manne	mann
von	APPR	von	von
persîâ	NE.Dat.Sg	Persia	Persia
.	$_	.	.
	
sus	AVD	sus	sus
nam	VVFIN.Ind.Past.Sg.3	nam	nëmen
er	PPER.Masc.Nom.Sg.3	er	ër
daz	DDART.Neut.Akk.Sg.*	daz	dër
selbe	DDA.Neut.Akk.Sg.wk	selbe	sëlb
lant	NA.Neut.Akk.Sg.st	lant	lant
widr	AVD	wider	widere
in	APPR	in	in
sînes	DPOSA.Masc.Gen.Sg.st	sînes	sîn
herren	NA.Masc.Gen.Sg.*	hêrren	hêrre
hant	NA.Fem.Akk.Sg.st	hant	hant
,	$_	,	,
daz	DRELS.Neut.Nom.Sg	daz	dër
im	PPER.Masc.Dat.Sg.3	im	ër
was	VAFIN.Ind.Past.Sg.3	was	wësen
vil	AVD	vile	vile
nâch	AVD	nâch	nâh
genomn	VVPP	genomen	nëmen
.	$_	.	.
	
nû	AVD	nû	nû
was	VAFIN.Ind.Past.Sg.3	was	wësen
gewissiu	ADJA.Pos.Fem.Nom.Sg.st	gewissiu	gewiss
botschaft	NA.Fem.Nom.Sg.st	boteschaft	boteschaft
komn	VVPP	komen	komen
dem	DDART.Masc.Dat.Sg.*	dem	dër
künege	NA.Masc.Dat.Sg.st	küninge	küning
von	APPR	von	von
persîâ	NE.Dat.Sg	Persia	Persia
wiez	AVW|PPER.Neut.Nom.Sg.3	wie|ez	wiè|ër
ergangen	VVPP	ergangen	ergân
