ez	PPER.Neut.Nom.Sg.3	ez	ër
sich	PRF.Akk.*.*	sich	sich
erholn	VVINF	erholen	erholen
an	APPR	an	ane
den	DDS.*.Dat.Pl.*	den	dër
von	APPR	von	von
alzabê	NE.Dat.Sg	Alzabe	Alzabê
.	$_	.	.
	
darumbe	PAVD|PAVAP	dâr|umbe	dâr|umbe
muosten	VMFIN.*.Past.Pl.3	muosten	müèzen
doln	VVINF	dolen	dolen
diu	DDART.Neut.Nom.Pl.*	diu	dër
her	NA.Neut.Nom.Pl.st	her	hère
ze	APPR	ze	ze
beiden	DIA.*.Dat.Pl.st	beiden	bèide
sîten	NA.Fem.Dat.Pl.*	sîten	sîte
.	$_	.	.
	
wunden	NA.Fem.Gen.Pl.*	wunden	wunte
vil	NA.Neut.Akk.Sg.st	vile	vile
ir	DPOSA.Masc.Nom.Pl.*	ire	ire
mâgen	NA.Masc.Gen.Pl.wk	magen	mage
gewunnen	VVFIN.*.Past.Pl.3	gewunnen	gewinnen
ze	APPR	ze	ze
allen	DIA.*.Dat.Pl.st	allen	all
zîten	NA.Fem,Neut.Dat.Pl.st	zîten	zît
.	$_	.	.
	
sîn	PPER.Masc.Gen.Sg.3	sîn	ër
moht	VMFIN.*.Past.Sg.3	mohte	mügen
den	DDART.Masc.Akk.Sg.*	den	dër
künic	NA.Masc.Akk.Sg.st	küninc	küning
hetelen	NE.Akk.Sg	Hetelen	Hettel
vil	AVD	vile	vile
betrâgen	VVINF	betrâgen	betrâgen
.	$_	.	.
	
dô	KOUS	dô	dô
si	PPER.*.Nom.Pl.3	si	ër
zesamene	AVD	zesamene	zesamene
wâren	VAFIN.Ind.Past.Pl.3	wâren	wësen
,	$_	,	,
von	APPR	von	von
den	DRELS.*.Dat.Pl	den	dër
ich	PPER.*.Nom.Sg.1	ich	ich
hân	VAFIN.Ind.Pres.Sg.1	hân	haben
geseit	VVPP	geseit	sagen
,	$_	,	,
komen	VVPP	komen	komen
mit	APPR	mit	mit
ir	DPOSA.*.Dat.Pl.*	ire	ire
kreften	NA.Fem.Dat.Pl.st	kreften	kraft
,	$_	,	,
âne	APPR	âne	âne
freude	NA.Fem.Akk.Sg.st	vröuwede	vröuwede
leit	NA.Neut.Akk.Sg.st	leit	lèid
hêten	VAFIN.*.Past.Pl.3	hæten	haben
ze	APPR	ze	ze
allen	DIA.*.Dat.Pl.st	allen	all
zîten	NA.Fem,Neut.Dat.Pl.st	zîten	zît
die	DDART.Masc.Nom.Pl.*	die	dër
recken	NA.Masc.Nom.Pl.wk	recken	rècke
unde	KON	unde	unte
sorgen	NA.Fem.Nom.Pl.st	sorgen	sorge
,	$_	,	,
waz	PW.Neut.Nom.Sg.st	waz	wër
in	PPER.*.Dat.Pl.3	in	ër
die	DDART.Fem.Nom.Sg.*	die	dër
naht	NA.Fem.Nom.Sg.st	naht	naht
geschaehe	VVFIN.Subj.Past.Sg.3	geschæhe	geschëhen
.	$_	.	.
	
si	PPER.*.Nom.Pl.3	si	ër
dâhten:<	VVFIN.Ind.Past.Pl.3	dâhten	dènken
wie	AVW	wie	wiè
geleben	VVFIN.*.Pres.Pl.1	geleben	gelëben
wir	PPER.*.Nom.Pl.1	wir	wir
den	DDART.Masc.Akk.Sg.*	den	dër
morgen	NA.Masc.Akk.Sg.st	morgen	morgen
?	$_	?	?
	
>	APPR	umbe	in
drî	CARDA.*.Nom.Pl.st	drî	drî
veltstürme	NA.Masc.Nom.Pl.st	veltstürme	vëldsturm
si	PPER.*.Nom.Pl.3	si	ër
mit	APPR	mit	mit
den	DDART.*.Dat.Pl.*	den	dër
moeren	NA.Masc.Dat.Pl.*	môren	môre
striten	VVFIN.*.Past.Pl.3	striten	strîten
.	$_	.	.
	
dô	AVD	dô	dô
hêten	VAFIN.*.Past.Pl.3	hæten	haben
fride	NA.Masc.Akk.Sg.*	vride	vride
die	DDART.Fem.Nom.Pl.*	die	dër
bürge	NA.Fem.Nom.Pl.st	bürge	burg
nâch	APPR	nâch	nâh
ritterlîchen	ADJA.Pos.*.Dat.Pl.*	ritterlîchen	rîtærelich
siten	NA.Fem,Masc.Dat.Pl.*	sîten	site
.	$_	.	.
	
si	PPER.*.Nom.Pl.3	si	ër
teiltenz	VVFIN.*.Past.Pl.3|PPER.Neut.Akk.Sg.3	teilten|ez	tèilen|ër
mit	APPR	mit	mit
den	DDART.*.Dat.Pl.*	den	dër
swerten	NA.Neut.Dat.Pl.st	swerten	swërt
und	KON	und	unte
mit	APPR	mit	mit
den	DDART.*.Dat.Pl.*	den	dër
spern	NA.Neut.Dat.Pl.st	spern	spër
sêre	AVD	sêre	sêre
.	$_	.	.
	
frides	NA.Masc.Gen.Sg.*	vrides	vride
si	PPER.*.Nom.Pl.3	si	ër
niht	PTKNEG	niht	niht
gerten	VVFIN.*.Past.Pl.3	gerten	gëren
:	$_	:	:
dâ	PAVD	dâ	dâr
von	PAVAP	von	vone
si	PPER.*.Nom.Pl.3	si	ër
hêten	VAFIN.*.Past.Pl.3	hæten	haben
der	DDART.*.Gen.Pl.*	der	dër
wunden	NA.Fem.Gen.Pl.*	wunden	wunte
dester	AVD	deste	dëste
mêre	AVD.Comp	mêre	mêre
.	$_	.	.
	
die	DDART.*.Nom.Pl.*	die	dër
geste	NA.Masc.Nom.Pl.st	geste	gast
zuo	APPR	zuo	ze
den	DDART.*.Dat.Pl.*	den	dër
kunden	ADJA.Pos.*.Dat.Pl.*	kunden	kund
,	$_	,	,
des	DDS.Neut.Gen.Sg.*	des	dër
kômen	VVFIN.*.Past.Pl.3	kômen	komen
si	PPER.*.Nom.Pl.3	si	ër
niht	PTKNEG	niht	niht
abe	PTKVZ	abe	abe
,	$_	,	,
si	PPER.*.Nom.Pl.3	si	ër
enstriten	PTKNEG|VVFIN.*.Past.Pl.3	en|striten	ne|strîten
ze	APPR	ze	ze
allen	DIA.*.Dat.Pl.st	allen	all
stunden	NA.Fem.Dat.Pl.*	stunden	stunte
.	$_	.	.
	
des	DDS.Neut.Gen.Sg.*	des	dër
muoste	VMFIN.*.Past.Sg.3	muoste	müèzen
ir	PPER.*.Nom.Pl.2	ir	ir
bestiu	ADJA.Pos.Fem.Nom.Sg.st	bezzistiu	bèzzist
habe	VAINF	haben	haben
der	DDART.*.Gen.Pl.*	der	dër
krefte	NA.Fem.Gen.Sg.st	krefte	kraft
dâ	AVD	dâ	dâr
belîben	VVFIN.*.Past.Pl.3	beliben	belîben
,	$_	,	,
dô	KOUS	dô	dô
sis	PPER.*.Nom.Pl.3|PPER.Neut.Gen.Sg.3	si|es	ër|ër
niht	PTKNEG	niht	niht
wolten	VMFIN.*.Past.Pl.3	wolten	wèllen
lâzen	VVINF	lâzen	lâzen
.	$_	.	.
	
daz	DDS.Neut.Akk.Sg.*	daz	dër
saget	VVFIN.Ind.Pres.Sg.3	saget	sagen
man	PI.*.Nom.Sg.st	man	man
schoenen	ADJA.Pos.*.Dat.Pl.*	schoenen	schoène
wîben	NA.Neut.Dat.Pl.st	wîben	wîb
;	$_	;	;
die	DDS.*.Nom.Pl.*	die	dër
begunden	VVFIN.*.Past.Pl.3	begunden	beginnen
weinen	VVINF	weinen	wèinen
âne	APPR	âne	âne
mâzen	NA.Neut.Akk.Sg.st	mâzen	mâz
.	$_	.	.
	
waz	PW.Neut.Akk.Sg.st	waz	wër
wate	VVFIN.*.Past.Sg.3	watete	wæjen
der	DDART.Masc.Nom.Sg.*	der	dër
vil	AVD	vile	vile
küene	ADJA.Pos.Masc.Nom.Sg.wk	küene	küène
in	APPR	in	in
sturme	NA.Masc.Dat.Sg.st	sturme	sturm
dâ	AVD	dâ	dâr
gestreit	VVFIN.Ind.Past.Sg.3	gestreit	gestrîten
!	$_	!	!
	
er	PPER.Masc.Nom.Sg.3	er	ër
was	VAFIN.Ind.Past.Sg.3	was	wësen
vil	AVD	vile	vile
wîse	ADJD.Pos	wîse	wîse
,	$_	,	,
daz	KOUS	daz	dazz
er	PPER.Masc.Nom.Sg.3	er	ër
diu	DDART.Neut.Akk.Pl.*	diu	dër
herzenleit	NA.Neut.Akk.Pl.st	herzeleit	hërzenlèid
ofte	AVD	ofte	ofte
fremeden	ADJA.Pos.*.Dat.Pl.*	vremeden	vrèmede
gesten	NA.Masc.Dat.Pl.st	gesten	gast
mit	APPR	mit	mit
schaden	NA.Masc.Dat.Sg.*	schaden	schade
frumte	VVFIN.*.Past.Sg.3	vrumete	vrumen
nâhen	VVINF	nâhen	nâhen
;	$_	;	;
wan	KO*	wan	wante
si	PPER.*.Nom.Pl.3	si	ër
in	PPER.Masc.Akk.Sg.3	in	ër
ze	APPR	ze	ze
allen	DIA.*.Dat.Pl.st	allen	all
zîten	NA.Fem,Neut.Dat.Pl.st	zîten	zît
mit	APPR	mit	mit
sînen	DPOSA.*.Dat.Pl.st	sînen	sîn
helden	NA.Masc.Dat.Pl.st	helden	hèled
bî	APPR	bî	bî
den	DDART.*.Dat.Pl.*	den	dër
besten	ADJA.Sup.*.Dat.Pl.*	bezzisten	bèzzist
sâhen	VVFIN.Ind.Past.Pl.3	sâhen	sëhen
.	$_	.	.
	
hôrant	NE.Nom.Sg	Hôrant	Hôherant
von	APPR	von	von
tenemarke	NE.Dat.Sg	Tenemarke	Dènemarke
,	$_	,	,
frum	NA.Fem,Masc.Nom.Sg.*	vrume	vrume
was	VAFIN.Ind.Past.Sg.3	was	wësen
er	PPER.Masc.Nom.Sg.3	er	ër
genuoc	AVD	genuoc	genuoge
.	$_	.	.
	
waz	PW.Neut.Akk.Sg.st	waz	wër
er	PPER.Masc.Nom.Sg.3	er	ër
der	DDART.*.Gen.Pl.*	der	dër
helme	NA.Masc.Gen.Pl.*	helme	hëlme
starke	AVD	starke	starke
mit	APPR	mit	mit
sîner	DPOSA.Fem.Dat.Sg.st	sîner	sîn
hant	NA.Fem.Dat.Sg.st	hant	hant
durchsluoc	VVFIN.Ind.Past.Sg.3	durchsluoc	durhslahen
!	$_	!	!
	
ouch	KO*	ouch	ouch
vergaz	VVFIN.Ind.Past.Sg.3	vergaz	vergëzzen
er	PPER.Masc.Nom.Sg.3	er	ër
selten	AVD	selten	sëltene
der	DDART.*.Gen.Pl.*	der	dër
vil	AVD	vile	vile
liehten	ADJA.Pos.*.Gen.Pl.wk	liehten	lièht
brünne	NA.Masc.Gen.Pl.*	brunne	brunne
.	$_	.	.
	
si	PPER.*.Nom.Pl.3	si	ër
muosten	VMFIN.*.Past.Pl.3	muosten	müèzen
sîn	PPER.Masc.Gen.Sg.3	sîn	ër
engelten	VVINF	entgelten	entgëlten
:	$_	:	:
er	PPER.Masc.Nom.Sg.3	er	ër
tete	VVFIN.Subj.Past.Sg.3	tæte	tuon
den	DDART.*.Dat.Pl.*	den	dër
vînden	NA.Masc.Dat.Pl.st	vîanden	vîent
die	DDART.*.Akk.Pl.*	die	dër
dicken	ADJA.Pos.*.Akk.Pl.wk	dicken	dicke
schar	NA.Fem.Akk.Sg.st	schar	schare
vil	AVD	vile	vile
dünne	AVD	dunne	dunne
môrunc	NA.Masc.Akk.Sg.st	morunc	môrung
der	DDART.Masc.Nom.Sg.*	der	dër
snelle	ADJA.Pos.Masc.Nom.Sg.wk	snelle	snëll
,	$_	,	,
dicke	AVD	dicke	dicke
überrant	VVFIN.*.Past.Sg.3	überrante	überrènnen
mit	APPR	mit	mit
ellenthaftem	ADJA.Pos.Masc,Neut.Dat.Sg.st	ellenthaftem	èllenthaft
muote	NA.Masc,Neut.Dat.Sg.st	muote	muot
strahte	VVFIN.Ind.Past.Sg.3	strahte	strècken
er	PPER.Masc.Nom.Sg.3	er	ër
sîne	DPOSA.Fem.Akk.Sg.st	sîne	sîn
hant	NA.Fem.Akk.Sg.st	hant	hant
.	$_	.	.
	
er	PPER.Masc.Nom.Sg.3	er	ër
wolte	VMFIN.*.Past.Sg.3	wolte	wèllen
niht	PTKNEG	niht	niht
entwenken	VVINF	entwenken	entwènken
den	DDS.Masc.Akk.Sg.*	den	dër
von	APPR	von	von
môrlande	NE.Dat.Sg	Môrlande	Môrlant
,	$_	,	,
den	DDART.*.Dat.Pl.*	den	dër
edelen	ADJA.Pos.*.Dat.Pl.*	edelen	èdele
künigen	NA.Masc.Dat.Pl.st	küningen	küning
rîchen	ADJN.*.Dat.Pl.*	rîchen	rîche
.	$_	.	.
	
an	APPR	an	ane
den	DDS.*.Dat.Pl.*	den	dër
rach	VVFIN.Ind.Past.Sg.3	rach	rëchen
er	PPER.Masc.Nom.Sg.3	er	ër
den	DDART.Masc.Akk.Sg.*	den	dër
herwîges	NA.Masc.Gen.Sg.st	hêrrewîges	hèrewîg
anden	NA.Masc.Akk.Sg.wk	anden	ante
.	$_	.	.
	
hetele	NA.Masc.Nom.Pl.st	hetele	hatel
der	DDART.Masc.Nom.Sg.*	der	dër
rîche	ADJA.Pos.Masc.Nom.Sg.wk	rîche	rîche
,	$_	,	,
durchdaz	DDS.Neut.Akk.Sg.*	durchdaz	durhdër
in	PPER.Masc.Akk.Sg.3	in	ër
dar	AVD	dar	dâr
gesant	VVPP	gesant	sènten
hête	VAFIN.*.Past.Sg.3	hæte	haben
sîn	DPOSA	sîn	sîn
schoeniu	ADJA.Pos.Fem.Nom.Sg.st	schoeniu	schoène
tohter	NA.Fem.Nom.Sg.st	tohter	tohter
in	APPR	in	in
herwîges	NA.Masc.Gen.Sg.st	hêrrewîges	hèrewîg
lant	NA.Neut.Akk.Sg.st	lant	lant
,	$_	,	,
daz	KOUS	daz	dazz
erz	PPER.Masc.Nom.Sg.3|PPER.Neut.Akk.Sg.3	er|ez	ër|ër
friden	NA.Masc.Akk.Sg.*	vriden	vride
solte	VMFIN.*.Past.Sg.3	solte	solen
,	$_	,	,
sît	AVD	sît	sîd
tet	VVFIN.*.Past.Sg.3	tet	tuon
er	PPER.Masc.Nom.Sg.3	er	ër
in	APPR	in	in
der	DDART.Fem.Gen.Sg.*	der	dër
mâze	NA.Fem.Dat.Sg.st	mâze	mâze
,	$_	,	,
der	DRELS.Masc.Nom.Sg	der	dër
gerne	AVD	gerne	gërne
leben	VVINF	leben	lëben
wolte	VMFIN.*.Past.Sg.3	wolte	wèllen
,	$_	,	,
der	DDS.Masc.Nom.Sg.*	der	dër
mohte	VMFIN.*.Past.Sg.3	mohte	mügen
im	PPER.Masc.Dat.Sg.3	im	ër
sîne	DPOSA.Fem.Akk.Sg.st	sîne	sîn
marke	NA.Fem.Akk.Sg.st	marke	marke
ligen	VVINF	ligen	ligen
lâzen	VVINF	lâzen	lâzen
.	$_	.	.
	
herwîc	NE.Nom.Sg	Herwîc	Herwîg
streit	VVFIN.Ind.Past.Sg.3	streit	strîten
dâ	AVD	dâ	dâr
selbe	DDD.Masc.Nom.Sg.wk	selbe	sëlb
,	$_	,	,
daz	KOUS	daz	dazz
niemen	DIA.*.Nom.Sg.st	nieman	nièmannd
kunde	VMFIN.*.Past.Sg.3	kunde	kunnen
baz	AVD.Comp	baz	bazz
,	$_	,	,
vor	APPR	vore	vore
porten	NA.Fem.Dat.Pl.*	porten	porte
und	KON	und	unte
an	APPR	an	ane
velde	NA.Neut.Dat.Sg.st	velde	vëld
.	$_	.	.
	
dâ	PAVD	dâ	dâr
von	PAVAP	von	vone
vil	AVD	vile	vile
dicke	AVD	dicke	dicke
naz	ADJD.Pos	naz	nazz
wart	VAFIN.Ind.Past.Sg.3	wart	wërden
im	PPER.Masc.Dat.Sg.3	im	ër
sîn	DPOSA	sîn	sîn
houbet	NA.Neut.Nom.Sg.st	houbet	houbet
von	APPR	von	von
sweize	NA.Masc.Dat.Sg.st	sweize	swèiz
underringen	NA.Masc.Dat.Pl.st	underringen	unterring
.	$_	.	.
	
ir	PPER.*.Gen.Pl.3	ir	ër
wart	VAFIN.Ind.Past.Sg.3	wart	wërden
dâ	AVD	dâ	dâr
vil	NA.Neut.Nom.Sg.st	vile	vile
betoubet	VVPP	betoubet	betouben
,	$_	,	,
die	DRELS.*.Nom.Pl	die	dër
in	PPER.Masc.Akk.Sg.3	in	ër
wânden	VVFIN.*.Past.Pl.3	wânten	wænen
hin	AVD	hin	hine
hinder	AVD	hinder	hinter
dringen	VVINF	dringen	dringen
.	$_	.	.
	
wîgâleis	NE.Nom.Sg	Wîgaleis	Wîgaleis
der	DDART.Masc.Nom.Sg.*	der	dër
guote	ADJA.Pos.Masc.Nom.Sg.wk	guote	guot
tet	VVFIN.Ind.Past.Sg.3	tet	tuon
den	DDART.*.Dat.Pl.*	den	dër
gesten	NA.Masc.Dat.Pl.st	gesten	gast
leit	NA.Neut.Akk.Sg.st	leit	lèid
.	$_	.	.
	
von	APPR	von	von
tenelant	NE.Dat.Sg	Tenelant	Tèneland
her	PPER.Masc.Nom.Sg.3	her	ër
fruote	VVFIN.*.Past.Sg.3	vrumete	vröuwen
sô	AVD	sô	sô
ritterlîchen	AVD	ritterlîchen	rîtærelîche
streit	VVFIN.Ind.Past.Sg.3	streit	strîten
,	$_	,	,
daz	KOUS	daz	dazz
man	PI.*.Nom.Sg.st	man	man
ims	PPER.Masc.Dat.Sg.3|PPER.Neut.Akk.Sg.3	im|ez	ër|ër
danken	VVINF	danken	danken
mohte	VMFIN.*.Past.Sg.3	mohte	mügen
von	APPR	von	von
schulden	NA.Fem.Dat.Pl.*	schulden	schulde
wol	AVD	wole	wole
nâch	APPR	nâch	nâh
êren	NA.Fem.Dat.Pl.*	êren	êre
.	$_	.	.
	
in	APPR	in	in
stürmen	NA.Masc.Dat.Pl.st	stürmen	sturm
er	PPER.Masc.Nom.Sg.3	er	ër
wol	AVD	wole	wole
getohte	VVFIN.Ind.Past.Sg.3	getohte	getugen
.	$_	.	.
	
man	PI.*.Nom.Sg.st	man	man
gefriesch	VVFIN.Ind.Past.Sg.3	gevriesch	gevrèischen
nie	AVD	nie	niè
alten	ADJA.Pos.*.Akk.Pl.wk	alten	alt
recken	NA.Masc.Akk.Pl.wk	recken	rècke
alsô	AVD	alsô	allsô
hêren	ADJN.Masc.Akk.Sg.*	hêren	hêre
ortwîn	NE.Akk.Sg	Ortwîn	Ortwîn
der	DDART.Masc.Nom.Sg.*	der	dër
junge	ADJA.Pos.Masc.Nom.Sg.wk	junge	jung
,	$_	,	,
der	DDART.Masc.Nom.Sg.*	der	dër
helt	NA.Masc.Nom.Sg.st	helt	hèled
ûz	APPR	ûz	ûz
nortlant	NE.Dat.Sg	Nortlant	Nordlant
,	$_	,	,
des	DDS.Neut.Gen.Sg.*	des	dër
jach	VVFIN.Ind.Past.Sg.3	jach	jëhen
im	PPER.Masc.Dat.Sg.3	im	ër
manic	DIA.Fem.Akk.Sg.*	manic	manig
zunge	NA.Fem.Akk.Sg.st	zunge	zunge
,	$_	,	,
daz	DDART.Neut.Akk.Sg.*	daz	dër
küener	ADJA.Pos.Masc.Gen.Sg.st	küener	küène
heldes	NA.Masc.Gen.Sg.st	heldes	hèled
hant	NA.Fem.Akk.Sg.st	hant	hant
niemen	DIA.*.Nom.Sg.st	nieman	nièmannd
in	APPR	in	in
den	DDART.*.Dat.Pl.*	den	dër
strîten	NA.Masc.Dat.Pl.st	strîten	strît
alse	AVD	alse	allsô
volliclîche	AVD	volliclîche	volliglîche
trüege	VVFIN.Subj.Past.Sg.3	trüege	tragen
.	$_	.	.
	
man	PI.*.Nom.Sg.st	man	man
sagete	VVFIN.*.Past.Sg.3	sagete	sagen
ze	APPR	ze	ze
allen	DIA.*.Dat.Pl.st	allen	all
zîten	NA.Fem,Neut.Dat.Pl.st	zîten	zît
,	$_	,	,
daz	KOUS	daz	dazz
er	PPER.Masc.Nom.Sg.3	er	ër
die	DDART.*.Akk.Pl.*	die	dër
ungefüege	ADJA.Pos.*.Akk.Pl.st	ungevüege	ungevüège
wunden	NA.Fem.Akk.Pl.st	wunden	wunte
slüege	VVFIN.Subj.Past.Sg.3	slüege	slahen
.	$_	.	.
	
si	PPER.*.Nom.Pl.3	si	ër
hêten	VAFIN.*.Past.Pl.3	hæten	haben
tage	NA.Masc.Akk.Pl.st	tage	tag
zwelve	CARDS.*.Akk.Pl.st	zwelive	zwèliv
mit	APPR	mit	mit
sorgen	NA.Fem.Dat.Pl.*	sorgen	sorge
nu	AVD	nû	nû
gestriten	VVPP	gestriten	strîten
.	$_	.	.
	
die	DDART.*.Akk.Pl.*	die	dër
hetelen	ADJA.Pos.*.Akk.Pl.wk	heitelen	hatel
helde	NA.Masc.Akk.Pl.st	helde	hèled
sach	VVFIN.Ind.Past.Sg.3	sach	sëhen
man	PI.*.Nom.Sg.st	man	man
in	APPR	in	in
herten	ADJA.Pos.*.Dat.Pl.*	harten	hèrte
siten	NA.Fem,Masc.Dat.Pl.*	sîten	site
ofte	AVD	ofte	ofte
vor	APPR	vore	vore
dem	DDART.Masc.Dat.Sg.*	dem	dër
künige	NA.Masc.Dat.Sg.st	küninge	küning
liehte	ADJA.Pos.*.Akk.Pl.st	liehte	lièht
schilde	NA.Masc.Akk.Pl.st	schilde	schilt
houwen	VVINF	houwen	houwen
.	$_	.	.
	
dâ	PAVD	dâ	dâr
von	PAVAP	von	vone
die	DDART.Masc.Nom.Pl.*	die	dër
stolzen	ADJA.Pos.*.Nom.Pl.wk	stolzen	stolz
moere	NA.Masc.Nom.Pl.*	môre	môre
ir	DPOSA.Fem.Akk.Pl.*	ire	ire
herverten	NA.Fem.Akk.Pl.st	herverten	hèrevart
mohte	VMFIN.*.Past.Sg.3	mohte	mügen
hân	VAINF	hân	haben
gerouwen	VVPP	geriuwen	riuwen
.	$_	.	.
	
an	APPR	an	ane
dem	DDART.Masc.Dat.Sg.*	dem	dër
drîzehenden	ADJA.Pos.Masc.Dat.Sg.wk	drîzehenden	drîzëhent
morgen	NA.Masc.Dat.Sg.st	morgene	morgen
vor	APPR	vore	vore
fruomesse	ADJA.Pos.Fem.Akk.Sg.st	vrumesse	vrumes
zît	NA.Fem,Neut.Dat.Sg.st	zît	zît
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
sîfrit	NE.Nom.Sg	Sîvrit	Sigevrid
mit	APPR	mit	mit
sorgen:<	NE.Dat.Sg	Sorgen	Sorgen
sehet	VVIMP.Pl.2	sehet	sëhen
waz	PW.Neut.Nom.Sg.st	waz	wër
hie	PPER.Masc.Nom.Sg.3	hê	ër
lît	VVFIN.Ind.Pres.Sg.3	lît	ligen
unser	DPOSA.*.Gen.Pl.st	unser	unser
guoten	ADJA.Pos.*.Gen.Pl.wk	guoten	guot
recken	NA.Masc.Gen.Pl.wk	recken	rècke
.	$_	.	.
	
der	DDART.Masc.Nom.Sg.*	der	dër
künic	NA.Masc.Nom.Sg.st	küninc	küning
von	APPR	von	von
sêlanden	NE.Dat.Sg	Sêlanden	Sêland
nâch	APPR	nâch	nâh
vil	AVD	vile	vile
hôher	ADJA.Pos.Fem.Dat.Sg.st	hôher	hôh
minne	NA.Fem.Dat.Sg.st	minne	minne
lât	VVFIN.Ind.Pres.Sg.3	lât	lâzen
im	PPER.Masc.Dat.Sg.3	im	ër
ez	PPER.Neut.Akk.Sg.3	ez	ër
alsô	AVD	alsô	allsô
sêre	AVD	sêre	sêre
enblanden.>	NA.Neut.Akk.Sg.st	enblanden	enblant
er	PPER.Masc.Nom.Sg.3	er	ër
begunde	VVFIN.*.Past.Sg.3	begunde	beginnen
râten	VVINF	râten	râten
mit	APPR	mit	mit
den	DDS.*.Dat.Pl.*	den	dër
von	APPR	von	von
karadê	NE.Dat.Sg	Karade	Karade
-	$_	-	-
wie	AVW	wie	wiè
gerne	AVD	gerne	gërne
si	PPER.*.Nom.Pl.3	si	ër
ez	PPER.Neut.Akk.Sg.3	ez	ër
tâten	VVFIN.Ind.Past.Pl.3	tâten	tuon
und	KON	und	unte
die	DDS.*.Nom.Pl.*	die	dër
von	APPR	von	von
alzabê	NE.Dat.Sg	Alzabe	Alzabê
!	$_	!	!
	
-	$_	-	-
rîten	VVFIN.*.Past.Pl.3	riten	râten
in	PPER.*.Dat.Pl.3	in	ër
ein	DIART	ein	èin
veste	NA.Fem.Akk.Sg.st	veste	vèste
,	$_	,	,
dâ	AVD	dâ	dâr
si	PPER.*.Nom.Pl.3	si	ër
genesen	VVINF	genesen	genësen
kunden	VMFIN.*.Past.Pl.3	kunden	kunnen
,	$_	,	,
daz	KOUS	daz	dazz
si	PPER.Masc.Nom.Pl.3	si	ër
die	DDART.Masc.Akk.Pl.*	die	dër
werden	ADJA.Pos.*.Akk.Pl.wk	werden	wërd
geste	NA.Masc.Akk.Pl.st	geste	gast
algemeine	AVD	algemeine	allgemèine
niht	PTKNEG	niht	niht
erslagen	VVPP	erslagen	erslahen
funden	VVFIN.*.Past.Pl.3	vunden	vinden
.	$_	.	.
	
si	PPER.*.Nom.Pl.3	si	ër
wichen	VVFIN.*.Past.Pl.3	wichen	wîchen
von	APPR	von	von
dem	DDART.Masc.Dat.Sg.*	dem	dër
strîte	NA.Masc.Dat.Sg.st	strîte	strît
ze	APPR	ze	ze
einer	DIART.Fem.Dat.Sg.st	einer	èin
warte	NA.Fem.Dat.Sg.st	warte	warte
dan	AVD	danne	danne
,	$_	,	,
dâ	AVD	dâ	dâr
ze	APPR	ze	ze
einer	DIART.Fem.Dat.Sg.st	einer	èin
sîte	NA.Fem.Dat.Sg.*	sîte	site
ein	DIART.Masc.Nom.Sg.*	ein	èin
grôzer	ADJA.Pos.Masc.Nom.Sg.st	grôzer	grôz
phlûm	NA.Masc.Nom.Sg.st	pfluom	pflûm
hin	AVD	hin	hine
ran	VVFIN.Ind.Past.Sg.3	ran	rinnen
.	$_	.	.
	
dô	KOUS	dô	dô
si	PPER.*.Nom.Pl.3	si	ër
begunden	VVFIN.*.Past.Pl.3	begunden	beginnen
rîten	VVINF	rîten	rîten
dar	AVD	dar	dâr
si	PPER.*.Nom.Pl.3	si	ër
entwîchen	VVINF	entwîchen	entwîchen
solten	VMFIN.*.Past.Pl.3	solten	solen
,	$_	,	,
dô	AVD	dô	dô
sach	VVFIN.Ind.Past.Sg.3	sach	sëhen
man	PI.*.Nom.Sg.st	man	man
mit	APPR	mit	mit
in	PPER.*.Dat.Pl.3	in	ër
strîten	VVINF	strîten	strîten
die	DRELS.*.Nom.Pl	die	dër
in	PPER.*.Dat.Pl.3	in	ër
gemaches	NA.Masc,Neut.Gen.Sg.st	gemaches	gemach
niht	PTKNEG	niht	niht
gunnen	VVINF	gunnen	gunnen
wolten	VMFIN.*.Past.Pl.3	wolten	wèllen
.	$_	.	.
	
der	DDART.Masc.Nom.Sg.*	der	dër
künic	NA.Masc.Nom.Sg.st	küninc	küning
von	APPR	von	von
den	DDART.*.Dat.Pl.*	den	dër
moeren	NA.Masc.Dat.Pl.*	môren	môre
ze	APPR	ze	ze
hetelen	NA.Masc.Dat.Pl.st	hetelen	hatel
gereit	VVFIN.Ind.Past.Sg.3	gereit	gerîten
.	$_	.	.
	
man	PI.*.Nom.Sg.st	man	man
mohte	VMFIN.*.Past.Sg.3	mohte	mügen
daz	DDS.Neut.Akk.Sg.*	daz	dër
wol	AVD	wole	wole
hoeren	VVINF	hoeren	hoèren
,	$_	,	,
swaz	PG.Neut.Akk.Sg.st	swaz	swër
er	PPER.Masc.Nom.Sg.3	er	ër
ie	AVD	ie	iè
gestreit	VVFIN.Ind.Past.Sg.3	gestreit	gestrîten
,	$_	,	,
daz	DDS.Neut.Nom.Sg.*	daz	dër
was	VAFIN.Ind.Past.Sg.3	was	wësen
ein	DIART	ein	èin
anegenge	NA.Neut.Nom.Sg.st	anegenge	anegènge
,	$_	,	,
sît	KOUS	sît	sîd
er	PPER.Masc.Nom.Sg.3	er	ër
den	DDS.Masc.Akk.Sg.*	den	dër
nu	AVD	nû	nû
hête	VAFIN.*.Past.Sg.3	hæte	haben
funden	VVPP	vunden	vinden
