uns	PPER.*.Dat.Pl.1	uns	wir
bitten	VVINF	biten	biten
der	DDART.Masc.Nom.Sg.*	der	dër
reke	NA.Masc.Nom.Sg.wk	recke	rècke
do	AVD	dô	dô
began	VVFIN.Ind.Past.Sg.3	began	beginnen
die	DDART.Fem.Akk.Sg.*	die	dër
edelen	ADJA.Pos.Fem.Akk.Sg.wk	edelen	èdele
kvnniginne	NA.Fem.Nom.Sg.*	küninginne	küninginne
si	PPER.Fem.Nom.Sg.3	si	ër
solte	VMFIN.*.Past.Sg.3	solte	solen
in	APPR	in	in
hoeren	VVINF	hoeren	hoèren
lan	VVINF	lân	lâzen
waz	PW.Neut.Akk.Sg.st	waz	wër
si	PPER.Fem.Nom.Sg.3	si	ër
enbieten	VVINF	entbieten	entbièten
wolte	VMFIN.*.Past.Sg.3	wolte	wèllen
in	APPR	in	in
ecelenlant	NA.Neut.Dat.Sg.st	<unknown>	<unknown>
er	PPER.Masc.Nom.Sg.3	er	ër
niwan	AVD	niuwan	niuwan
an	APPR	an	ane
ir	PPER.Fem.Dat.Sg.3	ir	ër
niht	NA.Neut.Akk.Sg.st	niht	niht
anders	DIS.Neut.Gen.Sg.st	anders	ander
niwan	AVD	niuwan	niuwan
lougenen	VVINF	lougenen	lougenen
vant	VVFIN.Ind.Past.Sg.3	vant	vinden
daz	KOUS	daz	dazz
si	PPER.Fem.Nom.Sg.3	si	ër
nimmer	AVD	niemer	nièmer
minnen	VVINF	minnen	minnen
wolte	VMFIN.*.Past.Sg.3	wolte	wèllen
mer	AVD.Comp	mêr	mêre
deheinen	DIA.Masc.Akk.Sg.st	decheinen	dehèin
man	NA.Masc.Akk.Sg.st	man	mann
do	AVD	dô	dô
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
der	DDART.Masc.Nom.Sg.*	der	dër
marchgraue	NA.Masc.Nom.Sg.*	marcgrâve	markgrâve
daz	DDS.Neut.Nom.Sg.*	daz	dër
were	VAFIN.Subj.Past.Sg.3	wære	wësen
missetan	ADJD.Pos	missetân	missetân
zuo	APPR	zuo	ze
wiv	PW.*.Instr.Sg.st	wiu	wër
woldet	VMFIN.*.Past.Pl.2	woltet	wèllen
ir	PPER.*.Nom.Pl.2	ir	ir
verderben	VVINF	verderben	verdërben
einen	DIART.Masc.Akk.Sg.st	einen	èin
also	AVD	alsô	allsô
schoenen	ADJA.Pos.Masc.Akk.Sg.*	schoenen	schoène
lip	NA.Masc.Akk.Sg.st	lîp	lîb
ir	PPER.*.Nom.Pl.2	ir	ir
mvget	VMFIN.*.Pres.Pl.2	müget	mügen
noch	KON	noch	noh
mit	APPR	mit	mit
eren	NA.Fem.Dat.Pl.*	êren	êre
werden	VAINF	werden	wërden
guotes	ADJA.Pos.Masc.Gen.Sg.st	guotes	guot
mannes	NA.Masc.Gen.Sg.st	mannes	mann
wip	NA.Neut.Nom.Sg.st	wîp	wîb
niht	PTKNEG	niht	niht
half	ADJD.Pos	halp	halb
daz	KOUS	daz	dazz
si	PPER.*.Nom.Pl.3	si	ër
gebaten	VVFIN.Ind.Past.Pl.3	gebâten	gebiten
vnz	KOUS	unz	unze
daz	KOUS	daz	dazz
rudiger	NE.Nom.Sg	Rudiger	Rüèdegêr
gesprach	VVFIN.Ind.Past.Sg.3	gesprach	gesprëchen
heinliche	AVD	heimelîche	hèimelîche
die	DDART.Fem.Nom.Sg.*	die	dër
kvnniginne	NA.Fem.Nom.Sg.*	küninginne	küninginne
her	AVD	her	hëre
er	PPER.Masc.Nom.Sg.3	er	ër
wolte	VMFIN.*.Past.Sg.3	wolte	wèllen
si	PPER.Fem.Akk.Sg.3	si	ër
ergezzen	VVINF	ergetzen	ergètzen
swaz	PG.Neut.Akk.Sg.st	swaz	swër
ir	PPER.*.Gen.Pl.3	ir	ër
ie	AVD	ie	iè
gesach	VVFIN.Ind.Past.Sg.3	gesach	gesëhen
ein	DIART	ein	èin
teil	NA.Masc,Neut.Akk.Sg.st	teil	tèil
begvnd	VVFIN.*.Past.Sg.3	begunde	beginnen
ir	DPOSA	ire	ire
semften	VVINF	senften	sèmften
do	AVD	dô	dô
ir	DPOSA	ire	ire
grozer	ADJA.Pos.Masc.Nom.Sg.st	grôzer	grôz
vngemach	NA.Masc,Neut.Akk.Sg.st	ungemach	ungemach
er	PPER.Masc.Nom.Sg.3	er	ër
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
zer	APPR|DDART.Fem.Dat.Sg.*	ze|der	ze|dër
kvniginne	NA.Fem.Dat.Sg.st	küninginne	küninginne
lat	VVIMP.Pl.2	lât	lâzen
ivwer	DPOSA.Neut.Akk.Sg.*	iuwer	iuwer
weinen	NA.Neut.Akk.Sg.st	weinen	wèinen
sin	VAINF	sîn	sîn
ob	KOUS	ob	obe
ir	PPER.*.Nom.Pl.2	ir	ir
zen	APPR|DDART.*.Dat.Pl.*	ze|den	ze|dër
hvnen	NA.Masc.Dat.Pl.*	Hiunen	Hiune
hetet	VAFIN.*.Past.Pl.2	hætet	haben
nieman	DIA.*.Nom.Sg.st	nieman	nièmannd
danne	KOKOM	danne	danne
min	DPOSA	mîn	mîn
getriwer	ADJA.Pos.Masc.Nom.Sg.st	getriuwer	getriuwe
miner	DPOSA.*.Gen.Pl.st	mîner	mîn
mage	NA.Masc.Gen.Pl.wk	mâge	mage
vnd	KON	und	unte
ouch	AVD	ouch	ouch
der	DDART.*.Gen.Pl.*	der	dër
minen	DPOSA.Masc.Akk.Sg.st	mînen	mîn
man	NA.Masc.Akk.Sg.st	man	mann
er	PPER.Masc.Nom.Sg.3	er	ër
muos	VMFIN.Subj.Past.Sg.3	muose	müèzen
es	PPER.Neut.Gen.Sg.3	es	ër
sere	AVD	sêre	sêre
engelten	VVINF	entgelten	entgëlten
vnd	KON	und	unte
het	VAFIN.*.Past.Sg.3	hæte	haben
iv	PPER.*.Dat.Pl.2	iu	ir
ieman	DIA.*.Nom.Sg.st	ieman	ièmannd
iht	NA.Neut.Akk.Sg.st	iht	iht
getan	VVPP	getân	tuon
da	PAVD	dâ	dâr
von	PAVAP	von	vone
wart	VAFIN.Ind.Past.Sg.3	wart	wërden
do	AVD	dô	dô
geringet	VVPP	geringet	ringen
wol	AVD	wole	wole
der	DDART.Fem.Gen.Sg.*	der	dër
vrowen	NA.Fem.Gen.Sg.st	vrouwen	vrouwe
muot	NA.Masc.Nom.Sg.st	muot	muot
si	PPER.Fem.Nom.Sg.3	si	ër
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
so	AVD	sô	sô
swert	NA.Neut.Nom.Sg.st	swert	swërt
mir	PPER.*.Dat.Sg.1	mir	ich
eide	NA.Masc.Dat.Sg.st	eide	èid
swaz	PG.Neut.Akk.Sg.st	swaz	swër
mir	PPER.*.Dat.Sg.1	mir	ich
ieman	DIA.*.Nom.Sg.st	ieman	ièmannd
getuot	VVFIN.Ind.Pres.Sg.3	getuot	getuon
daz	KOUS	daz	dazz
ir	PPER.*.Nom.Pl.2	ir	ir
sit	VAFIN.*.Pres.Pl.2	sît	sîn
der	DDART.Masc.Nom.Sg.*	der	dër
nehste	ADJA.Pos.Masc.Nom.Sg.wk	nâheste	nâh
der	DDART.Fem.Gen.Sg.*	der	dër
buoze	NA.Fem.Gen.Sg.st	buoze	buoze
miniv	DPOSA.Neut.Akk.Pl.st	mîniu	mîn
leit	NA.Neut.Akk.Pl.st	leit	lèid
do	AVD	dô	dô
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
der	DDART.Masc.Nom.Sg.*	der	dër
marchgraue	NA.Masc.Nom.Sg.*	marcgrâve	markgrâve
des	DDS.Neut.Gen.Sg.*	des	dër
bin	VAFIN.Ind.Pres.Sg.1	bin	sîn
ich	PPER.*.Nom.Sg.1	ich	ich
vrouwe	NA.Fem.Nom.Sg.*	vrouwe	vrouwe
vil	AVD	vile	vile
bereit	ADJD.Pos	bereit	berèite
mit	APPR	mit	mit
allen	DIA.*.Dat.Pl.st	allen	all
sinen	DPOSA.*.Dat.Pl.st	sînen	sîn
mannen	NA.Masc.Dat.Pl.st	mannen	mann
swuor	VVFIN.Ind.Past.Sg.3	swuor	swèren
ir	PPER.*.Gen.Pl.3	ir	ër
do	AVD	dô	dô
rvdiger	ADJD.Pos	riudiger	rüèdig
mit	APPR	mit	mit
triwen	NA.Fem.Dat.Pl.*	triuwen	triuwe
immer	AVD	iemer	ièmer
dienen	VVINF	dienen	diènen
vnd	KON	und	unte
daz	KOUS	daz	dazz
die	DDART.*.Nom.Pl.*	die	dër
reken	NA.Masc.Nom.Pl.wk	recken	rècke
her	AVD	her	hëre
ir	PPER.*.Gen.Pl.3	ir	ër
nimmer	AVD	niemer	nièmer
niht	PTKNEG	niht	niht
versageten	VVFIN.*.Past.Pl.3	versageten	versagen
vnz	APPR	unz	unze
ecelen	NE.Gen.Sg	Eckelen	Eckel
lant	NA.Neut.Akk.Sg.st	lant	lant
des	DRELS.Neut.Gen.Sg	des	dër
si	PPER.*.Nom.Pl.3	si	ër
eren	NA.Fem.Akk.Pl.st	êren	êre
haben	VAINF	haben	haben
solte	VMFIN.*.Past.Sg.3	solte	solen
des	DDS.Neut.Gen.Sg.*	des	dër
sichert	VVFIN.*.Pres.Pl.2	sichert	sicheren
ir	PPER.*.Nom.Pl.2	ir	ir
do	AVD	dô	dô
rvdigers	NE.Gen.Sg	Rüedegêrs	Rüèdegêr
hant	NA.Fem.Nom.Sg.st	hant	hant
do	AVD	dô	dô
gedahte	VVFIN.Ind.Past.Sg.3	gedâhte	gedènken
div	DDART.Fem.Nom.Sg.*	diu	dër
getriwe	ADJA.Pos.Fem.Nom.Sg.wk	getriuwe	getriuwe
sit	KOUS	sît	sîd
ich	PPER.*.Nom.Sg.1	ich	ich
vrivnde	NA.Masc.Akk.Pl.st	vriunde	vriunt
han	VAFIN.Ind.Pres.Sg.1	hân	haben
also	AVD	alsô	allsô
vil	NA.Neut.Akk.Sg.st	vile	vile
gewinnen	VVINF	gewinnen	gewinnen
so	AVD	sô	sô
sol	VMFIN.Ind.Pres.Sg.1	sol	solen
ich	PPER.*.Nom.Sg.1	ich	ich
reden	VVINF	reden	rèden
lan	VVINF	lân	lâzen
die	DDART.*.Akk.Pl.*	die	dër
lûte	NA.Masc,Neut.Akk.Pl.st	liute	liut
swaz	PG.Neut.Akk.Sg.st	swaz	swër
si	PPER.*.Nom.Pl.3	si	ër
wellent	VMFIN.Ind.Pres.Pl.3	wellent	wèllen
ich	PPER.*.Nom.Sg.1	ich	ich
iamerhaftez	ADJA.Pos.Neut.Nom.Sg.st	jâmerhaftez	jâmerhaft
wip	NA.Neut.Nom.Sg.st	wîp	wîb
waz	PW.Neut.Nom.Sg.st	waz	wër
ob	KOUS	ob	obe
noch	AVD	noch	noh
wirt	VAFIN.Ind.Pres.Sg.3	wirdet	wërden
errochen	VVPP	errochen	errëchen
des	DDART.Masc.Gen.Sg.*	des	dër
minen	DPOSA.Masc.Gen.Sg.wk	mînen	mîn
mannes	NA.Masc.Gen.Sg.st	mannes	mann
lip	NA.Masc.Nom.Sg.st	lîp	lîb
si	VAFIN.Subj.Pres.Sg.3	sî	sîn
gedaht	VVPP	gedâht	gedènken
sitdaz	KO*	sît_daz	sît_dazz
ecele	NE.Nom.Sg	<unknown>	<unknown>
der	DDART.Masc.Nom.Sg.*	der	dër
reken	NA.Masc.Nom.Sg.wk	recke	rècke
hat	VAFIN.Ind.Pres.Sg.3	hât	haben
so	AVD	sô	sô
vil	NA.Neut.Akk.Sg.st	vile	vile
sol	VMFIN.Ind.Pres.Sg.1	sol	solen
ich	PPER.*.Nom.Sg.1	ich	ich
den	DDS.Masc.Akk.Sg.*	den	dër
gebieten	VVINF	gebieten	gebièten
so	AVD	sô	sô
tuon	VVFIN.Ind.Pres.Sg.1	tuon	tuon
ich	PPER.*.Nom.Sg.1	ich	ich
swaz	PG.Neut.Akk.Sg.st	swaz	swër
ich	PPER.*.Nom.Sg.1	ich	ich
wil	VMFIN.Ind.Pres.Sg.1	wile	wèllen
er	PPER.Masc.Nom.Sg.3	er	ër
ist	VAFIN.Ind.Pres.Sg.3	ist	sîn
ouch	AVD	ouch	ouch
wol	AVD	wole	wole
so	AVD	sô	sô
riche	ADJD.Pos	rîche	rîche
daz	KOUS	daz	dazz
ich	PPER.*.Nom.Sg.1	ich	ich
ze	APPR	ze	ze
gebene	NA.Neut.Dat.Sg.st	gebenne	gëben
han	VAFIN.Ind.Pres.Sg.1	hân	haben
mich	PRF.Akk.Sg.st	mich	ich
hat	VAFIN.Ind.Pres.Sg.3	hât	haben
der	DDART.Masc.Nom.Sg.*	der	dër
leidege	ADJA.Pos.Masc.Nom.Sg.wk	leidige	lèidig
hagene	NE.Nom.Sg	Hagene	Hagene
mines	DPOSA.Neut.Gen.Sg.st	mînes	mîn
guotes	NA.Neut.Gen.Sg.st	guotes	guot
ane	PTKVZ	ane	ane
getan	VVPP	getân	tuon
si	PPER.Fem.Nom.Sg.3	si	ër
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
ze	APPR	ze	ze
rüedigere	NA.Masc.Dat.Sg.st	rüedigære	rüèdigære
het	VAFIN.Subj.Past.Sg.1	hæte	haben
ich	PPER.*.Nom.Sg.1	ich	ich
daz	DDS.Neut.Akk.Sg.*	daz	dër
vernomen	VVPP	vernomen	vernëmen
daz	KOUS	daz	dazz
er	PPER.Masc.Nom.Sg.3	er	ër
niht	PTKNEG	niht	niht
were	VAFIN.Subj.Past.Sg.3	wære	wësen
ein	DIART.Masc.Nom.Sg.*	ein	èin
heiden	NA.Masc.Nom.Sg.st	heiden	hèiden
so	AVD	sô	sô
wer	VAFIN.Subj.Past.Sg.1	wær	wësen
ich	PPER.*.Nom.Sg.1	ich	ich
gerne	AVD	gerne	gërne
komen	VVINF	komen	komen
swar	AVG	swar	sware
er	PPER.Masc.Nom.Sg.3	er	ër
het	VAFIN.Subj.Past.Sg.3	hæte	haben
willen	NA.Masc.Akk.Sg.*	willen	wille
vnd	KON	und	unte
neme	VVFIN.Subj.Past.Sg.3	næme	nëmen
in	PPER.*.Dat.Pl.3	in	ër
zeinen	APPR|DIART.Masc.Dat.Sg.st	ze|einen	ze|èin
man	NA.Masc.Dat.Sg.st	manne	mann
do	AVD	dô	dô
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
der	DDART.Masc.Nom.Sg.*	der	dër
markgraue	NA.Masc.Nom.Sg.*	marcgrâve	markgrâve
die	DDART.Fem.Akk.Sg.*	die	dër
rede	NA.Fem.Akk.Sg.st	rede	rède
svlt	VMFIN.*.Pres.Pl.2	sulet	solen
ir	PPER.*.Nom.Pl.2	ir	ir
vrouwe	NA.Fem.Nom.Sg.*	vrouwe	vrouwe
lan	VVINF	lân	lâzen
er	PPER.Masc.Nom.Sg.3	er	ër
hat	VAFIN.Ind.Pres.Sg.3	hât	haben
so	AVD	sô	sô
vil	NA.Neut.Akk.Sg.st	vile	vile
der	DDART.*.Gen.Pl.*	der	dër
reken	NA.Masc.Gen.Pl.wk	recken	rècke
in	APPR	in	in
kristenlicher	ADJA.Pos.Fem.Dat.Sg.st	kristenlîcher	kristenlich
ê	NA.Fem.Dat.Sg.wk	ê	êwe
daz	KOUS	daz	dazz
iv	PPER.*.Dat.Pl.2	iu	ir
bidem	APPR|DDART.Masc.Dat.Sg.*	bî|dem	bî|dër
kvnnige	NA.Masc.Dat.Sg.st	küninge	küning
nimmer	AVD	niemer	nièmer
wirdet	VAFIN.Ind.Pres.Sg.3	wirdet	wërden
we	AVD	wê	wê
waz	AVD	waz	wazz
ob	KOUS	ob	obe
ir	PPER.*.Nom.Pl.2	ir	ir
daz	DDS.Neut.Akk.Sg.*	daz	dër
verdienet	VVFIN.*.Pres.Pl.2	verdienet	verdiènen
daz	KOUS	daz	dazz
er	PPER.Masc.Nom.Sg.3	er	ër
tovfet	VVFIN.Ind.Pres.Sg.3	toufet	toufen
sinen	DPOSA.Masc.Akk.Sg.st	sînen	sîn
lip	NA.Masc.Akk.Sg.st	lîp	lîb
des	DDS.Neut.Gen.Sg.*	des	dër
mvget	VMFIN.*.Pres.Pl.2	müget	mügen
ir	PPER.*.Nom.Pl.2	ir	ir
gerne	AVD	gerne	gërne
werden	VAINF	werden	wërden
des	DDART.Masc.Gen.Sg.*	des	dër
kvniges	NA.Masc.Gen.Sg.st	küninges	küning
ecelen	NE.Gen.Sg	Eckelen	Eckel
wip	NA.Neut.Nom.Sg.st	wîp	wîb
do	AVD	dô	dô
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
aber	AVD	aber	aber
ir	DPOSA.Masc.Nom.Sg.*	ire	ire
bruoder	NA.Masc.Nom.Sg.st	bruoder	bruoder
nv	AVD	nû	nû
lobez	NA.Masc,Neut.Gen.Sg.st	lobes	lob
swester	NA.Fem.Nom.Sg.st	swester	swëster
min	DPOSN	mîn	mîn
ivwer	DPOSA.Neut.Akk.Sg.*	iuwer	iuwer
vngemuote	NA.Neut.Akk.Sg.st	ungemüete	ungemüète
daz	DDS.Neut.Akk.Sg.*	daz	dër
svlt	VMFIN.*.Pres.Pl.2	sulet	solen
ir	PPER.*.Nom.Pl.2	ir	ir
lazen	VVINF	lâzen	lâzen
sin	VAINF	sîn	sîn
si	PPER.*.Nom.Pl.3	si	ër
batens	VVFIN.Ind.Past.Pl.3|PPER.Neut.Gen.Sg.3	bâten|es	biten|ër
also	AVD	alsô	allsô
lange	AVD	lange	lange
vnzdaz	KOUS	unz_daz	unze_dazz
doch	AVD	doch	doh
ir	DPOSA.Masc.Nom.Sg.*	ire	ire
trurich	ADJA.Pos.Masc.Nom.Sg.*	trûric	trûrig
lip	NA.Masc.Nom.Sg.st	lîp	lîb
lobete	VVFIN.*.Past.Sg.3	lobete	loben
vor	APPR	vore	vore
den	DDART.*.Dat.Pl.*	den	dër
helden	NA.Masc.Dat.Pl.st	helden	hèled
si	PPER.Fem.Nom.Sg.3	si	ër
wurde	VAFIN.Subj.Past.Sg.3	würde	wërden
ecelen	NE.Gen.Sg	Eckelen	Eckel
wip	NA.Neut.Nom.Sg.st	wîp	wîb
si	PPER.Fem.Nom.Sg.3	si	ër
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
ich	PPER.*.Nom.Sg.1	ich	ich
wil	VMFIN.Ind.Pres.Sg.1	wile	wèllen
iv	PPER.*.Dat.Pl.2	iu	ir
volgen	VVINF	volgen	volgen
ich	PPER.*.Nom.Sg.1	ich	ich
vil	AVD	vile	vile
arme	ADJA.Pos.Fem.Nom.Sg.wk	arme	arm
kvnigin	NA.Fem.Nom.Sg.*	küninginne	küninginne
daz	KOUS	daz	dazz
ich	PPER.*.Nom.Sg.1	ich	ich
var	VVFIN.*.Pres.Sg.1	var	varen
ze	APPR	ze	ze
den	DDART.*.Dat.Pl.*	den	dër
hvnen	NA.Masc.Dat.Pl.*	Hiunen	Hiune
so	KO*	sô	sô
daz	DDS.Neut.Nom.Sg.*	daz	dër
nv	AVD	nû	nû
mach	VMFIN.Ind.Pres.Sg.3	mac	mügen
gesin	VVINF	gesien	gesëhen
swen	AVG	swenne	swanne
ich	PPER.*.Nom.Sg.1	ich	ich
han	VAFIN.Ind.Pres.Sg.1	hân	haben
die	DDART.Masc.Akk.Pl.*	die	dër
frivnde	NA.Masc.Akk.Pl.st	vriunde	vriunt
die	DRELS.Masc.Nom.Pl	die	dër
mich	PPER.*.Akk.Sg.1	mich	ich
füeren	VVFIN.*.Pres.Pl.3	vüeren	vüèren
in	APPR	in	in
sin	DPOSA	sîn	sîn
lant	NA.Neut.Akk.Sg.st	lant	lant
des	DDS.Neut.Gen.Sg.*	des	dër
bot	NA.Masc.Nom.Sg.wk	bote	bote
do	AVD	dô	dô
vor	APPR	vore	vore
den	DDART.*.Dat.Pl.*	den	dër
helden	NA.Masc.Dat.Pl.st	helden	hèled
div	DDART.Fem.Nom.Sg.*	diu	dër
schoene	ADJA.Pos.Fem.Nom.Sg.wk	schoene	schoène
kriemhilt	NE.Nom.Sg	Kriemhilt	Krièmhilt
die	DDART.Fem.Akk.Sg.*	die	dër
hant	NA.Fem.Akk.Sg.st	hant	hant
do	AVD	dô	dô
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
der	DDART.Masc.Nom.Sg.*	der	dër
marchgraue	NA.Masc.Nom.Sg.*	marcgrâve	markgrâve
habet	VAFIN.*.Pres.Pl.2	habet	haben
ir	PPER.*.Gen.Pl.3	ir	ër
zwene	CARDA.Masc.Akk.Pl.st	zwêne	zwêne
man	NA.Masc.Akk.Pl.st	manne	mann
dar	PAVD	dâr	dâr
zuo	PAVAP	zuo	zuo
han	VAFIN.Ind.Pres.Sg.1	hân	haben
ich	PPER.*.Nom.Sg.1	ich	ich
ir	DPOSA	ire	ire
mere	NA.Neut.Akk.Sg.st	mere	mère
ez	PPER.Neut.Nom.Sg.3	ez	ër
wirdet	VAFIN.Ind.Pres.Sg.3	wirdet	wërden
wolgetan	VVPP	woletân	woletuon
daz	KOUS	daz	dazz
wir	PPER.*.Nom.Pl.1	wir	wir
ivch	PPER.*.Akk.Pl.2	iuch	ir
wol	AVD	wole	wole
nach	APPR	nâch	nâh
eren	NA.Fem.Dat.Pl.*	êren	êre
bringen	VVFIN.*.Pres.Pl.1	bringen	bringen
vber	APPR	über	über
rin	NE.Akk.Sg	Rîn	Rîn
irn	PPER.*.Nom.Pl.2|PTKNEG	ir|ne	ir|ne
svlt	VMFIN.*.Pres.Pl.2	sulet	solen
niht	PTKNEG	niht	niht
langer	AVD	langer	lange
vrowe	NA.Fem.Nom.Sg.*	vrouwe	vrouwe
hie	AVD	hier	hièr
zen	APPR|DDART.*.Dat.Pl.*	ze|den	ze|dër
burgonden	NA.Masc.Dat.Pl.*	Burgonden	Burgunde
sin	VAINF	sîn	sîn
ich	PPER.*.Nom.Sg.1	ich	ich
han	VAFIN.Ind.Pres.Sg.1	hân	haben
funf	CARDA	vünv	vünv
hvndert	ADJA.Pos	hundert	hundert
manne	NA.Masc.Gen.Pl.st	manne	mann
vnd	KON	und	unte
ouch	AVD	ouch	ouch
der	DDART.*.Gen.Pl.*	der	dër
mage	NA.Masc.Gen.Pl.wk	mâge	mage
min	DPOSN	mîn	mîn
die	DDS.*.Nom.Pl.*	die	dër
svln	VMFIN.*.Pres.Pl.3	sulen	solen
iv	PPER.*.Dat.Pl.2	iu	ir
hie	AVD	hier	hièr
dienen	VVINF	dienen	diènen
vnd	KON	und	unte
da	AVD	dâ	dâr
heime	AVD	heime	hèime
sin	VAINF	sîn	sîn
vrowe	NA.Fem.Nom.Sg.*	vrouwe	vrouwe
swie	AVG	swie	swiè
ir	PPER.*.Nom.Pl.2	ir	ir
gebietet	VVFIN.*.Pres.Pl.2	gebietet	gebièten
ich	PPER.*.Nom.Sg.1	ich	ich
tuon	VVFIN.Ind.Pres.Sg.1	tuon	tuon
iv	PPER.*.Dat.Pl.2	iu	ir
selbe	DDA.Masc.Nom.Sg.wk	selbe	sëlb
alsam	AVD	alsam	allsame
swan	AVG	swanne	swanne
ir	PPER.*.Nom.Pl.2	ir	ir
mich	PPER.*.Akk.Sg.1	mich	ich
mant	VVFIN.*.Pres.Pl.2	manet	manen
der	DDART.Fem.Gen.Sg.*	der	dër
mere	NA.Fem.Gen.Sg.st	mære	mære
daz	KOUS	daz	dazz
ich	PPER.*.Nom.Sg.1	ich	ich
michs	PRF.Akk.Sg.st|PPER.Neut.Gen.Sg.3	mich|es	ich|ër
nimmer	AVD	niemer	nièmer
gescham	VVFIN.Ind.Past.Sg.1	gescham	geschîmen
nv	AVD	nû	nû
heizet	VVIMP.Pl.2	heizet	hèizen
iv	PPER.*.Dat.Pl.2	iu	ir
bereiten	VVINF	bereiten	berèiten
iwer	DPOSA	iuwer	iuwer
pfertcleit	NA.Neut.Akk.Pl.st	pfertkleit	pfèrdlèid
die	DRELS.*.Nom.Pl	die	dër
rüedigers	NA.Masc.Gen.Sg.st	rüedigærs	rüèdigære
ræte	NA.Masc.Nom.Pl.st	ræte	rât
iv	PPER.*.Dat.Pl.2	iu	ir
nimmer	AVD	niemer	nièmer
werdent	VAFIN.Ind.Pres.Pl.3	werdent	wërden
leit	ADJD.Pos	leit	lèid
vnd	KON	und	unte
saget	VVIMP.Pl.2	saget	sagen
ez	PPER.Neut.Akk.Sg.3	ez	ër
iwer	DPOSA	iuwer	iuwer
magden	NA.Fem.Dat.Pl.st	megeden	maged
die	DRELS.*.Nom.Pl	die	dër
ir	PPER.*.Nom.Pl.2	ir	ir
da	AVD	dâ	dâr
füeren	VVINF	vüeren	vüèren
welt	VMFIN.*.Pres.Pl.2	wellt	wèllen
ia	PTKANT	jâ	jâ
chvmt	VVFIN.Ind.Pres.Sg.3	kumet	komen
vns	PPER.*.Dat.Pl.1	uns	wir
vf	APPR	ûf	ûf
der	DDART.Fem.Dat.Sg.*	der	dër
straze	NA.Fem.Dat.Sg.st	strâze	strâze
vil	AVD	vile	vile
maniger	DIA.*.Gen.Pl.st	maniger	manig
vzerwelter	ADJA.Pos.Masc.Nom.Sg.st	ûzerwelter	ûzerwèlet
helt	NA.Masc.Nom.Sg.st	helt	hèled
si	PPER.*.Nom.Pl.3	si	ër
heten	VAFIN.*.Past.Pl.3	hæten	haben
noch	KON	noch	noh
gesmide	NA.Neut.Akk.Sg.st	gesmîde	gesmîde
daz	DRELS.Neut.Akk.Sg	daz	dër
man	PI.*.Nom.Sg.st	man	man
da	PAVD	dâ	dâr
vor	PAVAP	vore	vore
treit	VVFIN.Ind.Pres.Sg.3	treit	tragen
bi	APPR	bî	bî
sifrides	NE.Gen.Sg	Sîvrides	Sigevrid
ziten	NA.Fem,Neut.Dat.Pl.st	zîten	zît
daz	KOUS	daz	dazz
si	PPER.Fem.Nom.Sg.3	si	ër
vil	AVD	vile	vile
manige	DIA.Fem.Akk.Sg.st	manige	manig
meit	NA.Fem.Akk.Sg.st	meit	maged
mit	APPR	mit	mit
eren	NA.Fem.Dat.Pl.*	êren	êre
mohte	VMFIN.*.Past.Sg.3	mohte	mügen
füeren	VVINF	vüeren	vüèren
swenne	AVG	swenne	swanne
si	PPER.Fem.Nom.Sg.3	si	ër
wolde	VMFIN.*.Past.Sg.3	wolte	wèllen
von	AVD	von	vone
dan	AVD	danne	danne
hei	PPER.Masc.Nom.Sg.3	hê	ër
waz	PW.Neut.Akk.Sg.st	waz	wër
man	PI.*.Nom.Sg.st	man	man
schoener	ADJA.Pos.*.Gen.Pl.st	schoener	schoène
setele	NA.Masc,Neut.Gen.Pl.st	setele	sëtel
den	DDART.*.Dat.Pl.*	den	dër
schoenen	ADJA.Pos.*.Dat.Pl.*	schoenen	schoène
vrouwen	NA.Fem.Dat.Pl.*	vrouwen	vrouwe
gewan	VVFIN.Ind.Past.Sg.3	gewan	gewinnen
ob	KOUS	ob	obe
si	PPER.*.Nom.Pl.3	si	ër
ie	AVD	ie	iè
getrüegen	VVFIN.Subj.Past.Pl.3	getrüegen	getragen
deheiniv	DIA.Neut.Akk.Pl.st	decheiniu	dehèin
richiv	ADJA.Pos.Neut.Akk.Pl.st	rîchiu	rîche
chleit	NA.Neut.Akk.Pl.st	kleit	klèid
der	DDS.*.Gen.Pl.*	der	dër
wart	VAFIN.Ind.Past.Sg.3	wart	wërden
zuozir	APPR|PPER.Fem.Dat.Sg.3	zuoze|ir	zuoze|ër
verre	AVD	verre	vërre
vil	AVD	vile	vile
maniges	DIA.Neut.Gen.Sg.st	maniges	manig
nv	AVD	nû	nû
bereit	ADJD.Pos	bereit	berèite
wan	KO*	wan	wante
in	PPER.*.Dat.Pl.3	in	ër
von	APPR	von	von
den	DDART.Masc.Dat.Sg.*	den	dër
