i	VVIMP.Sg.2	i	i
michel	ADJA.Pos	michel	michel
gâbe	NA.Fem.Nom.Sg.*	gâbe	gâbe
getân	VVPP	getân	tuon
.	$_	.	.
	
dâ	PAVD	dâ	dâr
widere	PAVAP	widere	widere
bôt	VVFIN.Ind.Past.Sg.3	bôt	bièten
dô	AVD	dô	dô
êre	NA.Fem.Akk.Sg.st	êre	êre
diu	DDART.Fem.Nom.Sg.*	diu	dër
frouwe	NA.Fem.Nom.Sg.*	vrouwe	vrouwe
gotelint	NE.Nom.Sg	Gotelint	Gotelint
den	DDART.*.Dat.Pl.*	den	dër
gesten	NA.Masc.Dat.Pl.st	gesten	gast
von	APPR	von	von
dem	DDART.Masc.Dat.Sg.*	dem	dër
rîne	NE.Dat.Sg	Rîne	Rîn
sô	AVD	sô	sô
minneclîche	AVD	minniclîche	minniglîche
sint	VAFIN.Ind.Pres.Pl.3	sint	sîn
,	$_	,	,
daz	KOUS	daz	dazz
man	PI.*.Nom.Sg.st	man	man
dô	AVD	dô	dô
der	DDART.*.Gen.Pl.*	der	dër
fremden	ADJA.Pos.*.Gen.Pl.wk	vremeden	vrèmede
harte	AVD	harte	harte
wênic	NA.Neut.Akk.Sg.st	wênic	wênig
vant	VVFIN.Ind.Past.Sg.3	vant	vinden
,	$_	,	,
sine	PPER.*.Nom.Pl.3|PTKNEG	si|ne	ër|ne
trüegen	VVFIN.*.Past.Pl.3	truogen	tragen
ir	DPOSA.Neut.Akk.Sg.*	ire	ire
gesteine	NA.Neut.Akk.Sg.st	gesteine	gestèine
oder	KON	oder	oder
ir	DPOSA.Neut.Akk.Sg.*	ire	ire
vil	AVD	vile	vile
hêrlîch	ADJA.Pos.Neut.Akk.Sg.*	hêrlich	hêrlich
gewant	NA.Neut.Akk.Sg.st	gewant	gewant
.	$_	.	.
	
dô	KOUS	dô	dô
si	PPER.*.Nom.Pl.3	si	ër
enbizzen	VVPP	enbizzen	enbîzen
wâren	VAFIN.Ind.Past.Pl.3	wâren	wësen
und	KON	und	unte
daz	KOUS	daz	dazz
si	PPER.Masc.Nom.Pl.3	si	ër
solden	VMFIN.*.Past.Pl.3	solten	solen
dan	AVD	danne	danne
,	$_	,	,
von	APPR	von	von
der	DDART.Fem.Dat.Sg.*	der	dër
hûsfrouwen	NA.Fem.Dat.Sg.st	hûsvrouwen	hûsvrouwe
wart	VAFIN.Ind.Past.Sg.3	wart	wërden
geboten	VVPP	geboten	gebièten
an	APPR	an	ane
getriuwelîcher	ADJA.Pos.Fem.Dat.Sg.st	getriuwelîcher	getriuwelich
dienest	NA.Fem.Dat.Sg.st	dienest	diènest
daz	DDART.Neut.Nom.Sg.*	daz	dër
etzelen	NE.Gen.Sg	Ètzelen	Ètzele
wîp	NA.Neut.Nom.Sg.st	wîp	wîb
.	$_	.	.
	
dô	AVD	dô	dô
wart	VAFIN.Ind.Past.Sg.3	wart	wërden
ouch	AVD	ouch	ouch
vil	AVD	vile	vile
getriutet	VVPP	getriutet	triuten
der	DDART.Fem.Gen.Sg.*	der	dër
schoenen	ADJA.Pos.Fem.Gen.Sg.wk	schoenen	schoène
juncfrouwen	NA.Fem.Gen.Sg.st	juncvrouwen	jungvrouwe
lîp	NA.Masc.Nom.Sg.st	lîp	lîb
.	$_	.	.
	
si	PPER.Fem.Nom.Sg.3	si	ër
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
zer	APPR|DDART.Fem.Dat.Sg.*	ze|der	ze|dër
küniginne:<	NA.Fem.Dat.Sg.st	küninginne	küninginne
swenne	AVG	swenne	swanne
iuch	PPER.*.Akk.Pl.2	iuch	ir
nu	AVD	nû	nû
dunket	VVFIN.Ind.Pres.Sg.3	dunket	dunken
guot	ADJD.Pos	guot	guot
,	$_	,	,
ich	PPER.*.Nom.Sg.1	ich	ich
weiz	VVFIN.Ind.Pres.Sg.1	weiz	wizzen
wol	AVD	wole	wole
,	$_	,	,
daz	KOUS	daz	dazz
iz	PPER.Neut.Akk.Sg.3	iz	ër
gerne	AVD	gerne	gërne
mîn	DPOSA.Masc.Nom.Sg.*	mîn	mîn
lieber	ADJA.Pos.Masc.Nom.Sg.st	lieber	lièb
vater	NA.Masc.Nom.Sg.st	vater	vater
tuot	VVFIN.Ind.Pres.Sg.3	tuot	tuon
,	$_	,	,
daz	KOUS	daz	dazz
er	PPER.Masc.Nom.Sg.3	er	ër
mich	PPER.*.Akk.Sg.1	mich	ich
zuoziu	APPR|PPER.*.Dat.Pl.2	zuoze|iu	zuoze|ir
sendet	VVFIN.Ind.Pres.Sg.3	sendet	sènten
in	APPR	in	in
der	DDART.*.Gen.Pl.*	der	dër
hiunin	NA.Masc.Gen.Pl.*	hiunen	Hiune
lant.>	NA.Neut.Akk.Sg.st	lant	lant
daz	KOUS	daz	dazz
si	PPER.Fem.Nom.Sg.3	si	ër
ir	PPER.Fem.Dat.Sg.3	ir	ër
getriuwe	ADJD.Pos	getriuwe	getriuwe
waere	VAFIN.Subj.Past.Sg.3	wære	wësen
,	$_	,	,
vil	AVD	vile	vile
wol	AVD	wole	wole
daz	DRELS.Neut.Akk.Sg	daz	dër
kriemhilt	NE.Nom.Sg	Kriemhilt	Krièmhilt
ervant	VVFIN.Ind.Past.Sg.3	ervant	ervinden
.	$_	.	.
	
diu	DDART.Neut.Nom.Pl.*	diu	dër
ros	NA.Neut.Nom.Pl.st	ros	ross
bereitet	VVPP	bereitet	berèiten
wâren	VAFIN.Ind.Past.Pl.3	wâren	wësen
für	APPR	vüre	vüre
bechelâren	NE.Akk.Sg	Bechelæren	Bechelare
komen	VVPP	komen	komen
.	$_	.	.
	
ouch	KO*	ouch	ouch
het	VAFIN.*.Past.Sg.3	hæte	haben
diu	DDART.Fem.Nom.Sg.*	diu	dër
küniginne	NA.Fem.Nom.Sg.*	küninginne	küninginne
urloup	NA.Masc,Neut.Akk.Sg.st	urloup	urloub
nu	AVD	nû	nû
genomen	VVPP	genomen	nëmen
von	APPR	von	von
rüedegêres	NA.Masc.Gen.Sg.st	rüedigæres	rüèdigære
wîbe	NA.Neut.Dat.Sg.st	wîbe	wîb
und	KON	und	unte
von	APPR	von	von
der	DDART.Fem.Dat.Sg.*	der	dër
tohter	NA.Fem.Dat.Sg.st	tohter	tohter
sîn	DPOSN.Fem.Dat.Sg.wk	sîn	sîn
.	$_	.	.
	
dô	AVD	dô	dô
schiet	VVFIN.Ind.Past.Sg.3	schiet	schèiden
ouch	AVD-KO*	ouch	ouch
sich	PRF.Akk.*.*	sich	sich
mit	APPR	mit	mit
gruoze	NA.Masc.Dat.Sg.st	gruoze	gruoz
vil	AVD	vile	vile
manic	DIA.Neut.Nom.Sg.*	manic	manig
schoene	ADJA.Pos.Neut.Nom.Sg.wk	schoene	schoène
magedîn	NA.Neut.Nom.Sg.st	magedîn	magedîn
.	$_	.	.
	
einander	DIA	einander	èinander
si	PPER.*.Nom.Pl.3	si	ër
vil	AVD	vile	vile
selten	AVD	selten	sëltene
gesâhen	VVFIN.Ind.Past.Pl.3	gesâhen	gesëhen
nâch	APPR	nâch	nâh
den	DDART.*.Dat.Pl.*	den	dër
tagen	NA.Masc.Dat.Pl.st	tagen	tag
.	$_	.	.
	
ûzer	APPR	ûzer	ûzer
medelicke	AVD	meitlîche	magedlîche
ûf	APPR	ûf	ûf
handen	NA.Fem.Dat.Pl.st	handen	hant
wart	VAFIN.Ind.Past.Sg.3	wart	wërden
getragen	VVPP	getragen	tragen
manic	DIA.Neut.Nom.Sg.*	manic	manig
goltvaz	NA.Neut.Nom.Sg.st	goltvaz	goldvazz
rîche	NA.Neut.Nom.Sg.st	rîche	rîche
,	$_	,	,
dar	PAVD	dâr	dâr
inne	PAVAP	inne	inne
brâht	VVFIN.Ind.Past.Sg.3	brâhte	bringen
man	PI.*.Nom.Sg.st	man	man
wîn	NA.Masc.Akk.Sg.st	wîn	wîn
den	DDART.*.Dat.Pl.*	den	dër
gesten	NA.Masc.Dat.Pl.st	gesten	gast
ûf	APPR	ûf	ûf
die	DDART.Fem.Akk.Sg.*	die	dër
strâze	NA.Fem.Akk.Sg.st	strâze	strâze
und	KON	und	unte
bat	VVFIN.Ind.Past.Sg.3	bat	biten
si	PPER.Masc.Akk.Pl.3	si	ër
willekomen	ADJD.Pos	willekomen	willekomen
sîn	VAINF	sîn	sîn
.	$_	.	.
	
ein	DIART	ein	èin
wirt	NA.Masc.Nom.Sg.st	wirt	wirt
was	VAFIN.Ind.Past.Sg.3	was	wësen
dâ	AVD	dâ	dâr
gesezzen	VVPP	gesezzen	sitzen
,	$_	,	,
astolt	NE.Nom.Sg	Astolt	Astolt
was	VAFIN.Ind.Past.Sg.3	was	wësen
der	DDS.Masc.Nom.Sg.*	der	dër
genant	VVPP	genant	nènnen
;	$_	;	;
der	DDS.Masc.Nom.Sg.*	der	dër
wîste	VVFIN.*.Past.Sg.3	wîste	wîsen
si	PPER.*.Akk.Pl.3	si	ër
die	DDART.Fem.Akk.Sg.*	die	dër
strâze	NA.Fem.Akk.Sg.st	strâze	strâze
nider	PTKVZ	nider	nidere
in	APPR	in	in
ôsterlant	NA.Neut.Akk.Sg.st	ôsterlant	ôsterlant
gegen	APPR	gegen	gègen
mûtâren	NA.Masc.Dat.Pl.st	muotæren	muotære
die	DDART.*.Akk.Pl.*	die	dër
tuonouwe	NA.Masc.Akk.Pl.*	<unknown>	<unknown>
nider	PTKVZ	nider	nidere
.	$_	.	.
	
dâ	AVD	dâ	dâr
wart	VAFIN.Ind.Past.Sg.3	wart	wërden
vil	AVD	vile	vile
wol	AVD	wole	wole
gedienet	VVPP	gedienet	diènen
der	DDART.Fem.Dat.Sg.*	der	dër
rîchen	ADJA.Pos.Fem.Dat.Sg.wk	rîchen	rîche
küniginne	NA.Fem.Dat.Sg.st	küninginne	küninginne
sider	AVD	sider	sider
.	$_	.	.
	
der	DDART.Masc.Nom.Sg.*	der	dër
bischof	NA.Masc.Nom.Sg.st	bischof	bischov
minneclîche	AVD	minniclîche	minniglîche
von	APPR	von	von
sîner	DPOSA.Fem.Dat.Sg.st	sîner	sîn
nifteln	NA.Fem.Dat.Sg.st	nifteln	niftele
schiet	VVFIN.Ind.Past.Sg.3	schiet	schèiden
.	$_	.	.
	
daz	KOUS	daz	dazz
si	PPER.Fem.Nom.Sg.3	si	ër
den	DDART.Masc.Akk.Sg.*	den	dër
künic	NA.Masc.Akk.Sg.st	küninc	küning
bekêrte	VVFIN.*.Past.Sg.3	bekêrte	bekêren
,	$_	,	,
wie	AVW	wie	wiè
vast	AVD	vaste	vaste
er	PPER.Masc.Nom.Sg.3	er	ër
ir	PPER.Fem.Dat.Sg.3	ir	ër
daz	DDS.Neut.Akk.Sg.*	daz	dër
riet	VVFIN.Ind.Past.Sg.3	riet	râten
,	$_	,	,
und	KON	und	unte
daz	KOUS	daz	dazz
si	PPER.Fem.Nom.Sg.3	si	ër
ir	DPOSA.Fem.Akk.Sg.*	ire	ire
êre	NA.Fem.Akk.Sg.st	êre	êre
koufte	VVFIN.*.Past.Sg.3	koufete	koufen
sam	KO*	sam	same
helche	NE.Nom.Sg	Helche	Helche
het	VAFIN.*.Past.Sg.3	hæte	haben
getân	VVPP	getân	tuon
.	$_	.	.
	
hey	ITJ	hei	hèi
,	$_	,	,
was	PW.Neut.Akk.Sg.st	waz	wër
si	PPER.Fem.Nom.Sg.3	si	ër
grôzer	ADJA.Pos.*.Gen.Pl.st	grôzer	grôz
êren	NA.Fem.Gen.Pl.*	êren	êre
sît	AVD	sît	sîd
dâ	AVD	dâ	dâr
zen	APPR|DDART.*.Dat.Pl.*	ze|den	ze|dër
hiunin	NA.Masc.Dat.Pl.*	hiunen	Hiune
gewan	VVFIN.Ind.Past.Sg.3	gewan	gewinnen
!	$_	!	!
	
zuo	APPR	zuo	ze
der	DDART.Fem.Dat.Sg.*	der	dër
treysem	NE.Dat.Sg	Treisem	Treisem
brâhte	VVFIN.Ind.Past.Sg.3	brâhte	bringen
man	PI.*.Nom.Sg.st	man	man
die	DDART.Masc.Akk.Pl.*	die	dër
geste	NA.Masc.Akk.Pl.st	geste	gast
dan	AVD	danne	danne
.	$_	.	.
	
ir	PPER.*.Gen.Pl.3	ir	ër
pflâgen	VVFIN.Ind.Past.Pl.3	pflâgen	pflëgen
vlîzeclîche	AVD	vlîziclîche	vlîziglîche
die	DDART.Masc.Nom.Pl.*	die	dër
rüedegêres	NA.Masc.Gen.Sg.st	rüedigæres	rüèdigære
man	NA.Masc.Nom.Pl.st	manne	mann
,	$_	,	,
unzedaz	KOUS	unze_daz	unze_dazz
die	DDART.Masc.Nom.Pl.*	die	dër
hiunin	NA.Masc.Nom.Pl.*	hiunen	Hiune
riten	VVFIN.*.Past.Pl.3	riten	rîten
über	APPR	über	über
lant	NA.Neut.Akk.Sg.st	lant	lant
.	$_	.	.
	
dô	AVD	dô	dô
wart	VAFIN.Ind.Past.Sg.3	wart	wërden
der	DDART.Fem.Dat.Sg.*	der	dër
küniginne	NA.Fem.Dat.Sg.st	küninginne	küninginne
vil	AVD	vile	vile
michel	ADJA.Pos.Fem.Nom.Sg.*	michel	michel
êre	NA.Fem.Nom.Sg.*	êre	êre
bekant	VVPP	bekant	bekènnen
.	$_	.	.
	
bî	APPR	bî	bî
der	DDART.Fem.Dat.Sg.*	der	dër
treysem	NE.Dat.Sg	Treisem	Treisem
hête	VAFIN.*.Past.Sg.3	hæte	haben
der	DDART.Masc.Nom.Sg.*	der	dër
künic	NA.Masc.Nom.Sg.st	küninc	küning
von	APPR	von	von
hiunin	NE.Dat.Sg	Hiunen	Hiune
lant	NE.Dat.Sg	Lant	Lant
eine	DIART.Fem.Akk.Sg.st	eine	èin
burc	NA.Fem.Akk.Sg.st	burc	burg
vil	AVD	vile	vile
rîche	ADJN.Fem.Akk.Sg.*	rîche	rîche
,	$_	,	,
diu	DDS.Fem.Nom.Sg.*	diu	dër
was	VAFIN.Ind.Past.Sg.3	was	wësen
wol	AVD	wole	wole
bekant	ADJD.Pos	bekant	bekant
,	$_	,	,
geheizen	VVPP	geheizen	hèizen
treysenmûre	NE.Nom.Sg	Treisenmûre	Treisenmûre
.	$_	.	.
	
frou	NA.Fem.Nom.Sg.*	vrouwe	vrouwe
helche	NE.Nom.Sg	Helche	Helche
saz	VVFIN.Ind.Past.Sg.3	saz	sitzen
dâ	AVD	dâ	dâr
ê	AVD	êr	êr
und	KON	und	unte
pflac	VVFIN.Ind.Past.Sg.3	pflac	pflëgen
sô	AVD	sô	sô
grôzer	ADJA.Pos.*.Gen.Pl.st	grôzer	grôz
tugende	NA.Fem.Gen.Pl.st	tugende	tugende
,	$_	,	,
deiz	KOUS|PPER.Neut.Nom.Sg.3	dazz|iz	dazz|ër
waetlîch	AVD	wætlîche	wætlîche
nimmer	AVD	niemer	nièmer
mê	AVD.Comp	mêr	mêre
ergê	VVFIN.Subj.Pres.Sg.3	ergê	ergân
,	$_	,	,
ez	PPER.Neut.Nom.Sg.3	ez	ër
entaete	PTKNEG|VVFIN.Subj.Past.Sg.3	en|tæte	ne|tuon
danne	KOUS	danne	danne
kriemhilt	NE.Nom.Sg	Kriemhilt	Krièmhilt
,	$_	,	,
diu	DRELS.Fem.Nom.Sg	diu	dër
alsô	AVD	alsô	allsô
kunde	VMFIN.*.Past.Sg.3	kunde	kunnen
geben	VVINF	geben	gëben
:	$_	:	:
si	PPER.Fem.Nom.Sg.3	si	ër
mohte	VMFIN.*.Past.Sg.3	mohte	mügen
nâch	APPR	nâch	nâh
ir	DPOSA.Neut.Dat.Sg.*	ire	ire
leide	NA.Neut.Dat.Sg.st	leide	lèid
daz	DDART.Neut.Akk.Sg.*	daz	dër
liep	NA.Neut.Akk.Sg.st	liep	lièb
vil	AVD	vile	vile
wol	AVD	wole	wole
geleben	VVINF	geleben	gelëben
,	$_	,	,
daz	KOUS	daz	dazz
ir	PPER.Fem.Dat.Sg.3	ir	ër
jâhen	VVFIN.Ind.Past.Pl.3	jâhen	jëhen
êre	NA.Fem.Akk.Sg.st	êre	êre
die	DDART.Masc.Nom.Pl.*	die	dër
etzelen	NE.Gen.Sg	Ètzelen	Ètzele
man	NA.Masc.Nom.Pl.st	manne	mann
,	$_	,	,
der	DRELS.*.Gen.Pl	der	dër
si	PPER.Fem.Nom.Sg.3	si	ër
sît	AVD	sît	sîd
grôzen	ADJA.Pos.Masc.Akk.Sg.*	grôzen	grôz
vollen	NA.Masc.Akk.Sg.wk	vollen	volle
bî	APPR	bî	bî
den	DDART.*.Dat.Pl.*	den	dër
helden	NA.Masc.Dat.Pl.st	helden	hèled
gewan	VVFIN.Ind.Past.Sg.3	gewan	gewinnen
.	$_	.	.
	
diu	DDART.Fem.Nom.Sg.*	diu	dër
etzelen	NE.Gen.Sg	Ètzelen	Ètzele
hêrschaft	NA.Fem.Nom.Sg.st	hêrschaft	hêrschaft
was	VAFIN.Ind.Past.Sg.3	was	wësen
sô	AVD	sô	sô
wît	ADJD.Pos	wît	wît
erkant	VVPP	erkant	erkènnen
,	$_	,	,
daz	KOUS	daz	dazz
man	PI.*.Nom.Sg.st	man	man
zallen	APPR|DIA.*.Dat.Pl.st	ze|allen	ze|all
zîten	NA.Fem,Neut.Dat.Pl.st	zîten	zît
im	APPR	in	in
sîme	DPOSA.Masc.Dat.Sg.st	sîneme	sîn
hofe	NA.Masc.Dat.Sg.st	hove	hov
vant	VVFIN.Ind.Past.Sg.3	vant	vinden
die	DDART.Masc.Akk.Pl.*	die	dër
allerbesten	ADJA.Sup.*.Akk.Pl.wk	allerbezzesten	allerbèzzest
recken	NA.Masc.Akk.Pl.wk	recken	rècke
,	$_	,	,
von	APPR	von	von
den	DDS.*.Dat.Pl.*	den	dër
ie	AVD	ie	iè
wart	VAFIN.Ind.Past.Sg.3	wart	wërden
vernomen	VVPP	vernomen	vernëmen
under	APPR	under	unter
kristen	ADJA.Pos.*.Dat.Pl.*	kristenen	kristen
und	KON	und	unte
under	APPR	under	unter
heiden	NA.Masc.Dat.Pl.st	heidenen	hèiden
:	$_	:	:
die	DDS.Masc.Nom.Pl.*	die	dër
wâren	VAFIN.Ind.Past.Pl.3	wâren	wësen
gein	APPR	gein	gègen
der	DDART.Fem.Dat.Sg.*	der	dër
briute	NA.Fem.Dat.Sg.st	briute	brût
komen	VVPP	komen	komen
.	$_	.	.
	
bî	APPR	bî	bî
im	PPER.Masc.Dat.Sg.3	im	ër
was	VAFIN.Ind.Past.Sg.3	was	wësen
zallen	APPR|DIA.*.Dat.Pl.st	ze|allen	ze|all
zîten	NA.Fem,Neut.Dat.Pl.st	zîten	zît
,	$_	,	,
daz	DDART.Neut.Nom.Sg.*	daz	dër
waetlîch	ADJA.Pos.Neut.Nom.Sg.*	wætlich	wætlich
mêr	NA.Neut.Nom.Sg.st	mer	mère
ergê	VVFIN.Subj.Pres.Sg.3	ergê	ergân
,	$_	,	,
kristenlîcher	ADJA.Pos.Masc.Nom.Sg.st	kristenlîcher	kristenlich
orden	NA.Masc.Nom.Sg.st	orden	orden
und	KON	und	unte
ouch	AVD	ouch	ouch
der	DDART.Masc.Nom.Sg.*	der	dër
heiden	NA.Fem,Masc.Gen.Pl.st	heidene	hèiden
ê.in	APPR	êren	êr
swie	AVG	swie	swiè
getânem	ADJA.Pos.Masc,Neut.Dat.Sg.st	getânem	getân
lebene	NA.Masc,Neut.Dat.Sg.st	lebene	lëben
sich	PRF.Akk.*.*	sich	sich
ieslîcher	DIS.Masc.Nom.Sg.st	ieslîcher	ièteslich
truoc	VVFIN.Ind.Past.Sg.3	truoc	tragen
,	$_	,	,
daz	DDS.Neut.Akk.Sg.*	daz	dër
schuof	VVFIN.Ind.Past.Sg.3	schuof	schèpfen
des	DDART.Masc.Gen.Sg.*	des	dër
küniges	NA.Masc.Gen.Sg.st	küninges	küning
milte	NA.Fem.Nom.Sg.*	milte	milte
,	$_	,	,
daz	KOUS	daz	dazz
man	PI.*.Nom.Sg.st	man	man
allen	DIA.*.Dat.Pl.st	allen	all
gap	VVFIN.Ind.Past.Sg.3	gap	gëben
genuoc	AVD	genuoc	genuoge
.	$_	.	.
	
xxii	DDART.Fem.Nom.Sg.*	di	dër
âventiure	NA.Fem.Nom.Sg.*	âventiure	âventiure
wie	AVW	wie	wiè
kriemhilt	NE.Nom.Sg	Kriemhilt	Krièmhilt
und	KON	und	unte
ezele	NE.Nom.Sg	Ezele	Ètzele
brûten	VVFIN.*.Past.Pl.3	brûtten	briuten
in	APPR	in	in
der	DDART.Fem.Dat.Sg.*	der	dër
stat	NA.Fem.Dat.Sg.st	stat	stat
ze	APPR	ze	ze
wienne	NE.Dat.Sg	Wiene	Wiène
.	$_	.	.
	
si	PPER.Fem.Nom.Sg.3	si	ër
was	VAFIN.Ind.Past.Sg.3	was	wësen
ze	APPR	ze	ze
treysenmûre	NE.Dat.Sg	Treisenmûre	Treisenmûre
unz	AVD	unz	unze
an	APPR	an	ane
den	DDART.Masc.Akk.Sg.*	den	dër
vierden	ADJA.Pos.Masc.Akk.Sg.*	vierden	vièrd
tac	NA.Masc.Akk.Sg.st	tac	tag
.	$_	.	.
	
diu	DDART.Fem.Nom.Sg.*	diu	dër
molte	NA.Fem.Nom.Sg.wk	molte	molte
ûf	APPR	ûf	ûf
der	DDART.Fem.Dat.Sg.*	der	dër
strâze	NA.Fem.Dat.Sg.st	strâze	strâze
die	DDART.Fem.Akk.Sg.*	die	dër
wîle	NA.Fem.Akk.Sg.st	wîle	wîle
nie	AVD	nie	niè
gelac	VVFIN.Ind.Past.Sg.3	gelac	geligen
,	$_	,	,
sin	DPOSA	sîn	sîn
stübe	NA.Fem.Nom.Sg.*	stube	stube
,	$_	,	,
sam	KO*	sam	same
iz	PPER.Neut.Nom.Sg.3	iz	ër
brünne	VVFIN.Subj.Past.Sg.3	brünne	brinnen
,	$_	,	,
allenthalben	AVD	allenhalben	allenhalben
dan	AVD	danne	danne
.	$_	.	.
	
dâ	AVD	dâ	dâr
riten	VVFIN.*.Past.Pl.3	riten	rîten
durch	APPR	durch	durh
ôsterrîche	NE.Akk.Sg	Osterrîche	Ôsterrîche
des	DDART.Masc.Gen.Sg.*	des	dër
künic	NA.Masc.Gen.Sg.st	küninges	küning
ezelen	NE.Gen.Sg	Ètzelen	Ètzele
man	NA.Masc.Nom.Pl.st	manne	mann
.	$_	.	.
	
dô	AVD	dô	dô
wâren	VAFIN.Ind.Past.Pl.3	wâren	wësen
ouch	AVD	ouch	ouch
dem	DDART.Masc.Dat.Sg.*	dem	dër
künige	NA.Masc.Dat.Sg.st	küninge	küning
diu	DDART.Neut.Nom.Pl.*	diu	dër
maere	NA.Neut.Nom.Pl.st	mære	mære
nu	AVD	nû	nû
geseit	VVPP	geseit	sagen
,	$_	,	,
des	DDS.Neut.Gen.Sg.*	des	dër
im	PPER.Masc.Dat.Sg.3	im	ër
von	APPR	von	von
gedanken	NA.Masc.Dat.Pl.st	gedanken	gedank
swunden	VVFIN.*.Past.Pl.3	swunden	swinten
sîniu	DPOSA.Neut.Nom.Pl.st	sîniu	sîn
leit	NA.Neut.Nom.Pl.st	leit	lèid
,	$_	,	,
wie	AVW	wie	wiè
herrenlîche	AVD	herrenlîche	hêrrenlîche
kriemhilt	NE.Nom.Sg	Kriemhilt	Krièmhilt
dâ	AVD	dâ	dâr
koeme	VVFIN.Subj.Past.Sg.3	koeme	komen
durch	APPR	durch	durh
diu	DDART.Neut.Akk.Pl.*	diu	dër
lant	NA.Neut.Akk.Pl.st	lant	lant
.	$_	.	.
	
er	PPER.Masc.Nom.Sg.3	er	ër
begunde	VVFIN.*.Past.Sg.3	begunde	beginnen
vaste	AVD	vaste	vaste
gâhen	VVINF	gâhen	gâhen
dâ	AVD	dâ	dâr
er	PPER.Masc.Nom.Sg.3	er	ër
die	DDART.Fem.Akk.Sg.*	die	dër
minneclîchen	ADJA.Pos.Fem.Akk.Sg.wk	minniclîchen	minniglich
vant	VVFIN.Ind.Past.Sg.3	vant	vinden
.	$_	.	.
	
von	APPR	von	von
vil	AVD	vile	vile
maniger	DIA.Fem.Dat.Sg.st	maniger	manig
sprâche	NA.Fem.Dat.Sg.st	sprâche	sprâche
sach	VVFIN.Ind.Past.Sg.3	sach	sëhen
man	PI.*.Nom.Sg.st	man	man
ûf	APPR	ûf	ûf
den	DDART.*.Dat.Pl.*	den	dër
wegen	NA.Masc.Dat.Pl.st	wegen	wëg
vor	APPR	vore	vore
ezelen	NE.Dat.Sg	Ètzelen	Ètzele
rîten	VVINF	rîten	rîten
vil	AVD	vile	vile
manigen	DIA.Masc.Akk.Sg.st	manigen	manig
küenen	ADJA.Pos.Masc.Akk.Sg.*	küenen	küène
degen	NA.Masc.Akk.Sg.st	degen	dëgen
,	$_	,	,
kristen	ADJA.Pos.Masc.Akk.Sg.*	kristen	kristen
unde	KON	unde	unte
heiden	NA.Masc.Akk.Sg.st	heiden	hèiden
,	$_	,	,
vil	AVD	vile	vile
manic	DIA.Fem.Akk.Sg.*	manic	manig
wîtiu	ADJA.Pos.Fem.Nom.Sg.st	wîtiu	wît
schar	NA.Fem.Akk.Sg.st	schar	schare
.	$_	.	.
	
dâ	AVD	dâ	dâr
si	PPER.Masc.Nom.Pl.3	si	ër
ir	DPOSA.Fem.Akk.Sg.*	ire	ire
frouwen	NA.Fem.Akk.Sg.st	vrouwen	vrouwe
funden	VVFIN.*.Past.Pl.3	vunden	vinden
,	$_	,	,
si	PPER.Masc.Nom.Pl.3	si	ër
fuoren	VVFIN.*.Past.Pl.3	vuoren	varen
vroelîchen	AVD	vroelîchen	vroèlîche
dar	AVD	dar	dâr
.	$_	.	.
	
von	APPR	von	von
riuzen	NA.Masc.Dat.Pl.st	riuzen	riuz
und	KON	und	unte
von	APPR	von	von
kriechen	NA.Masc.Dat.Pl.*	Kriechen	Krièche
reit	VVFIN.Ind.Past.Sg.3	reit	rîten
dâ	AVD	dâ	dâr
vil	AVD	vile	vile
manic	DIA.Masc.Nom.Sg.*	manic	manig
man	NA.Masc.Nom.Sg.st	man	mann
:	$_	:	:
pôlânen	NA.Masc.Dat.Pl.st	Pôlânen	Pôlân
unde	KON	unde	unte
vlâchen	VVINF	vlachen	vlachen
den	DDS.*.Dat.Pl.*	den	dër
sach	VVFIN.Ind.Past.Sg.3	sach	sëhen
man	PI.*.Nom.Sg.st	man	man
ebene	AVD	ebene	ëbene
gân	VVINF	gân	gân
ir	DPOSA.Neut.Akk.Sg.*	ire	ire
pferit	NA.Neut.Akk.Pl.st	pferet	pfèrd
und	KON	und	unte
ros	NA.Neut.Akk.Pl.st	ros	ross
diu	DDART.Neut.Akk.Pl.*	diu	dër
guoten	ADJA.Pos.*.Akk.Pl.wk	guoten	guot
,	$_	,	,
dâ	AVD	dâ	dâr
si	PPER.*.Nom.Pl.3	si	ër
mit	APPR	mit	mit
kreften	NA.Fem.Dat.Pl.st	kreften	kraft
riten	VVFIN.*.Past.Pl.3	riten	rîten
.	$_	.	.
	
swaz	PG.Neut.Akk.Sg.st	swaz	swër
si	PPER.*.Nom.Pl.3	si	ër
site	NA.Fem.Gen.Sg.*	site	site
habeten	VAFIN.*.Past.Pl.3	habeten	haben
der	DDS.*.Gen.Pl.*	der	dër
wart	VAFIN.Ind.Past.Sg.3	wart	wërden
vil	AVD	vile	vile
wênic	NA.Neut.Nom.Sg.st	wênic	wênig
iht	AVD	iht	iht
vermiten	VVPP	vermiten	vermîden
.	$_	.	.
	
von	APPR	von	von
dem	DDART.Neut.Dat.Sg.*	dem	dër
lande	NA.Neut.Dat.Sg.st	lande	lant
ûz	APPR	ûz	ûz
kyewen	VVINF	giwen	kiuwen
reit	VVFIN.Ind.Past.Sg.3	reit	rîten
ouch	AVD	ouch	ouch
dâ	AVD	dâ	dâr
